us_state,county,poverty_estimate,poverty_percentage
OK,Tillman,1689,23.6
TX,Culberson,516,23.6
VA,Bristol  ,3953,23.6
AL,Hale,3495,23.7
CA,Del Norte,5842,23.7
LA,West Feliciana  ,2372,23.7
MS,Lauderdale,17531,23.7
NC,Greene,4422,23.7
FL,Hardee,6081,23.8
IN,Monroe,30977,23.8
LA,West Carroll  ,2535,23.8
MS,Attala,4428,23.8
MO,Adair,5343,23.8
TN,Bledsoe,2889,23.8
TX,San Augustine,1933,23.8
GA,Jeff Davis,3508,23.9
MS,Clay,4657,23.9
MT,Roosevelt,2659,23.9
NC,Edgecombe,12514,23.9
WV,Wyoming,5155,23.9
AK,Nome,2337,24.01
GA,Bulloch,16650,24.01
MS,Amite,2951,24.01
AR,Jackson,3587,24.1
ID,Madison,9274,24.1
KY,Menifee,1513,24.1
LA,Orleans  ,91421,24.1
LA,Webster  ,9276,24.1
MS,Greene,2642,24.1
MS,Walthall,3476,24.1
MS,Warren,11200,24.1
TN,Campbell,9398,24.1
TX,Crosby,1425,24.1
TX,Presidio,1677,24.1
AR,Columbia,5330,24.2
FL,Holmes,4276,24.2
KY,Rockcastle,3991,24.2
MS,Montgomery,2433,24.2
MS,Prentiss,5868,24.2
MO,Wright,4355,24.2
NC,Vance,10552,24.2
TN,Cocke,8448,24.2
WV,Boone,5466,24.2
WV,Lincoln,5101,24.2
LA,Winn  ,3080,24.3
MD,Somerset,4992,24.3
MO,St. Louis city,73250,24.3
MT,Blaine,1581,24.3
NC,Watauga,11717,24.3
TX,Maverick,13759,24.3
GA,Evans,2500,24.4
NC,Bertie,4438,24.4
WV,Logan,8075,24.4
LA,Ouachita  ,37014,24.5
TX,Haskell,1258,24.5
AR,Mississippi,10307,24.6
KY,Robertson,514,24.6
NM,Quay,2044,24.6
NC,Columbus,13110,24.6
PA,Forest,1172,24.6
AR,Ouachita,5849,24.7
CA,Tulare,112387,24.7
FL,Union,2512,24.7
GA,Taylor,2004,24.7
LA,St. Helena  ,2558,24.7
OK,Hughes,2978,24.7
WV,Summers,2921,24.7
AL,Butler,4880,24.8
AZ,La Paz,4976,24.8
CO,Alamosa,3816,24.8
MS,Tippah,5409,24.8
GA,Brooks,3854,24.9
KY,Bath,3034,24.9
MS,Leake,5218,24.9
MO,Oregon,2640,24.9
NC,Richmond,10900,24.9
SC,Clarendon,8045,24.9
TN,Lauderdale,6025,24.9
TX,Brazos,51022,24.9
GA,Candler,2647,25.01
GA,Colquitt,11252,25.01
GA,Pulaski,2505,25.01
KY,Russell,4361,25.01
MO,New Madrid,4381,25.01
TX,Reeves,2943,25.01
AL,Pike,7793,25.1
FL,Hendry,9712,25.1
GA,Cook,4268,25.1
NM,Guadalupe,955,25.1
NC,Anson,5716,25.1
OK,Okfuskee,2792,25.1
OK,Payne,18413,25.1
VA,Buchanan,5274,25.1
GA,Dodge,4730,25.2
GA,Jefferson,3867,25.2
NM,Mora,1130,25.2
SC,Marion,7915,25.2
TN,Hardeman,5443,25.2
VA,Petersburg  ,7884,25.2
KY,Clinton,2538,25.3
KY,Cumberland,1679,25.3
MS,Benton,2064,25.3
MS,Wayne,5145,25.3
MO,Ozark,2315,25.3
NE,Thurston,1777,25.3
PA,Philadelphia,384148,25.3
TX,Uvalde,6761,25.3
FL,Dixie,3697,25.4
KY,Rowan,5389,25.4
MS,Forrest,18514,25.4
NM,Socorro,4181,25.4
TN,Claiborne,7735,25.4
TN,Johnson,4038,25.4
TX,Nacogdoches,15402,25.4
VA,Greensville,2119,25.4
AK,Bethel,4502,25.5
AR,Crittenden,12314,25.5
CA,Fresno,245131,25.5
GA,Ware,8501,25.5
MT,Big Horn,3368,25.5
GA,Laurens,11931,25.6
GA,Richmond,48929,25.6
NM,Dona Ana,53719,25.6
SC,Dillon,7757,25.6
TX,Falls,3915,25.6
VA,Dickenson,3684,25.6
AL,Monroe,5472,25.7
NM,San Miguel,6856,25.7
OK,McCurtain,8299,25.7
AL,Marengo,5003,25.8
AL,Pickens,4756,25.8
TX,Concho,682,25.8
TX,Frio,4005,25.8
TX,Hall,795,25.8
KY,Johnson,5814,25.9
LA,Avoyelles  ,9758,25.9
WA,Whitman,11027,25.9
GA,Baldwin,10273,26.01
GA,Clinch,1752,26.01
MO,Wayne,3370,26.01
KY,Adair,4633,26.1
NC,Hertford,5612,26.1
NC,Washington,3147,26.1
OK,Harmon,679,26.1
TX,La Salle,1561,26.2
VA,Richmond  ,55062,26.2
AR,Woodruff,1712,26.3
GA,Bibb,38547,26.3
LA,Red River  ,2194,26.3
TX,Duval,2857,26.3
GA,Atkinson,2176,26.4
GA,Ben Hill,4467,26.4
LA,Caddo  ,63909,26.4
MO,Shannon,2133,26.4
NC,Bladen,8794,26.4
NC,Warren,4999,26.4
AR,Desha,3125,26.5
KY,Powell,3185,26.5
LA,St. Landry  ,21994,26.6
GA,Burke,5986,26.7
NM,Hidalgo,1129,26.7
ND,Rolette,3861,26.7
OK,Greer,1295,26.7
KY,Lewis,3545,26.8
OK,Choctaw,3922,26.8
GA,Washington,5063,26.9
KY,Wayne,5390,26.9
MS,Jefferson Davis,3034,26.9
NM,Cibola,6712,26.9
AR,Monroe,1909,27.01
MS,Marion,6614,27.01
NM,Sierra,2940,27.01
NC,Halifax,13595,27.01
TX,Bee,6798,27.01
GA,Quitman,632,27.1
GA,Treutlen,1717,27.1
KY,Lawrence,4251,27.1
MS,Copiah,7517,27.1
WV,Gilmer,1706,27.1
GA,Charlton,2725,27.2
KY,Morgan,3109,27.2
LA,Richland  ,5299,27.2
MO,Dunklin,8089,27.2
VA,Radford  ,3931,27.2
WI,Menominee,1214,27.2
KY,Estill,3852,27.3
NM,Torrance,4001,27.3
NC,Tyrrell,966,27.3
AR,Lafayette,1838,27.4
GA,Emanuel,5911,27.4
LA,Catahoula  ,2485,27.5
SD,Dewey,1571,27.5
AR,Lincoln,2726,27.6
CO,Saguache,1757,27.6
GA,Screven,3744,27.6
NM,Luna,6601,27.6
NC,Scotland,9033,27.6
TX,Dimmit,2940,27.6
MO,Ripley,3776,27.7
SC,Lee,4443,27.7
AK,Northwest Arctic,2114,27.8
GA,Baker,871,27.8
KY,Casey,4260,27.8
LA,Washington  ,12371,27.8
NC,Robeson,35835,27.8
GA,Clarke,31950,27.9
TX,Jim Hogg,1431,27.9
AL,Conecuh,3464,28.1
SC,Marlboro,6743,28.1
AZ,Navajo,30379,28.2
GA,Warren,1511,28.2
WV,Mingo,6902,28.2
MS,Kemper,2532,28.3
MS,Oktibbeha,12741,28.3
MT,Glacier,3792,28.3
MO,Mississippi,3384,28.4
SC,Bamberg,3885,28.4
VA,Harrisonburg  ,12919,28.4
GA,Dooly,3386,28.5
LA,Concordia  ,5239,28.5
FL,DeSoto,9323,28.6
NY,Bronx,405516,28.6
LA,Morehouse  ,7237,28.7
GA,Taliaferro,457,28.8
OH,Athens,16044,28.8
FL,Hamilton,3363,28.9
GA,Sumter,8290,28.9
AL,Clarke,6977,29.01
IL,Alexander,1857,29.01
OK,Adair,6347,29.01
WV,Clay,2541,29.01
TX,Cameron,121665,29.1
TX,Zapata,4162,29.1
LA,Franklin  ,5728,29.2
KY,Whitley,10026,29.3
GA,Johnson,2277,29.4
LA,Evangeline  ,9463,29.4
ND,Benson,1961,29.4
GA,Tattnall,6108,29.8
SC,Williamsburg,9141,29.8
AL,Barbour,6787,29.9
GA,Decatur,7716,29.9
GA,Mitchell,6032,29.9
MO,Texas,7130,29.9
VA,Lee,6727,29.9
AL,Macon,5183,30.01
KY,Fulton,1712,30.01
TX,Garza,1290,30.01
WV,Webster,2564,30.01
AR,Chicot,3066,30.1
MS,Pike,11649,30.1
LA,Lincoln  ,12959,30.2
GA,Crisp,6751,30.3
CO,Costilla,1128,30.4
GA,Turner,2329,30.4
KY,Floyd,11137,30.4
GA,Dougherty,26389,30.5
GA,Randolph,2063,30.5
KY,Elliott,1998,30.7
SD,Jackson,1011,30.7
GA,Telfair,3916,30.8
KY,Perry,8254,30.9
MO,Pemiscot,5198,30.9
TN,Hancock,1983,30.9
GA,Wilcox,2115,31.01
UT,San Juan,5138,31.01
GA,Terrell,2695,31.1
TX,Hidalgo,262028,31.2
MS,Tunica,3164,31.3
GA,Early,3210,31.4
KY,Pike,18486,31.4
MS,Adams,9045,31.4
AR,St. Francis,6973,31.6
KY,Letcher,7113,31.6
LA,Tensas  ,1444,31.6
MS,Noxubee,3434,31.6
AL,Lowndes,3252,31.7
KY,Leslie,3265,31.8
TX,Webb,85150,31.8
AL,Wilcox,3466,31.9
FL,Madison,5205,31.9
KY,Jackson,4213,31.9
KY,Magoffin,3993,31.9
LA,Natchitoches  ,11773,31.9
GA,Macon,3701,32.1
KY,Wolfe,2252,32.2
TX,Brooks,2299,32.2
AR,Phillips,6042,32.3
AL,Sumter,3933,32.4
AL,Bullock,2841,32.6
GA,Calhoun,1541,33.01
SD,Mellette,676,33.01
AZ,Apache,23966,33.2
GA,Hancock,2453,33.5
MS,Jefferson,2321,33.7
SD,Bennett,1159,33.8
AL,Greene,2845,34.01
CO,Bent,1358,34.1
GA,Jenkins,2606,34.2
MS,Washington,15883,34.2
KY,Breathitt,4466,34.3
MS,Quitman,2468,34.3
NM,McKinley,25540,34.4
TX,Zavala,3991,34.4
MS,Yazoo,8053,34.8
LA,Claiborne  ,4593,34.9
AL,Perry,3066,35.01
MS,Sharkey,1567,35.01
MS,Sunflower,7874,35.1
MS,Wilkinson,2798,35.1
GA,Clay,1040,35.2
MS,Bolivar,10927,35.3
ND,Sioux,1543,35.3
AL,Dallas,13987,35.4
MS,Leflore,10146,35.6
AR,Lee,2701,35.9
WV,McDowell,6882,36.3
KY,Harlan,9889,37.1
MS,Tallahatchie,4430,37.2
AK,Kusilvak,3033,37.8
KY,Knott,5659,38.2
MS,Claiborne,3060,38.2
SC,Allendale,3013,38.2
TX,Willacy,7076,38.3
KY,Bell,10096,38.7
MS,Humphreys,3268,38.9
KY,Lee,2487,39.01
GA,Wheeler,2111,39.1
SD,Corson,1614,39.1
GA,Stewart,1634,39.2
KY,Knox,12097,39.2
KY,McCreary,6168,39.3
KY,Martin,4115,39.3
SD,Buffalo,804,39.5
TX,Starr,25257,39.9
MS,Issaquena,409,40.5
SD,Oglala Lakota,5854,40.7
MS,Coahoma,9567,41.2
LA,Madison  ,4103,41.3
KY,Clay,7945,42.1
MS,Holmes,7249,42.5
TN,Lake,2151,42.7
LA,East Carroll  ,2686,43.5
SD,Ziebach,1223,43.7
KY,Owsley,1980,45.2
CO,Crowley,1471,48.01
SD,Todd,4928,48.6
