us_state,county,poverty_estimate,poverty_percentage
NC,Edgecombe,11705,22.9
TX,Dawson,2575,22.9
TX,Uvalde,5999,22.9
VA,Sussex,1980,22.9
KY,Monroe,2415,23.01
OK,Choctaw,3312,23.01
VA,Williamsburg,2437,23.01
WV,Webster,1884,23.01
AL,Pickens,4177,23.1
LA,Red River,1911,23.1
LA,Sabine,5430,23.1
MS,Lowndes,13276,23.1
NM,San Juan,28486,23.1
TX,Haskell,1220,23.1
VA,Charlottesville,10614,23.1
GA,Decatur,5923,23.2
NC,Hertford,4909,23.2
NC,Pitt,40201,23.2
TX,Brazos,49310,23.2
AR,Ouachita,5410,23.3
GA,Wilkinson,2062,23.3
KY,Cumberland,1522,23.3
KY,Metcalfe,2298,23.3
LA,West Carroll,2455,23.3
MO,Wayne,3018,23.3
NM,Catron,827,23.3
OK,Haskell,2929,23.3
WV,Lincoln,4756,23.3
MD,Somerset,4758,23.4
MI,Isabella,15106,23.4
MS,Walthall,3350,23.4
TN,Claiborne,7129,23.4
AL,Fayette,3801,23.5
FL,Jackson,9492,23.5
MO,Ripley,3116,23.5
NM,Mora,1053,23.5
NC,Bertie,4172,23.5
NC,Greene,4319,23.5
SC,Darlington,15356,23.5
TN,Hardeman,5025,23.5
AL,Escambia,8022,23.6
AL,Pike,7315,23.6
FL,Gadsden,10259,23.6
GA,Ware,7827,23.6
AK,Yukon-Koyukuk,1259,23.7
AZ,La Paz,4921,23.7
AR,Poinsett,5592,23.7
AR,Woodruff,1509,23.7
MS,Attala,4272,23.7
SC,Fairfield,5219,23.7
TX,Crosby,1349,23.7
FL,Liberty,1523,23.8
GA,Baldwin,9313,23.8
KY,Adair,4269,23.8
KY,Pike,13499,23.8
LA,Iberville,6880,23.8
LA,Orleans,90329,23.8
MO,Oregon,2468,23.8
VA,Lexington,1046,23.8
FL,Holmes,4232,23.9
GA,Coffee,9505,23.9
GA,Colquitt,10700,23.9
GA,Pulaski,2361,23.9
ID,Madison,9232,23.9
MO,Adair,5356,23.9
MO,Wright,4330,23.9
NE,Thurston,1725,23.9
OK,Harmon,612,23.9
OK,McIntosh,4649,23.9
AL,Marengo,4499,24.01
FL,Hendry,9850,24.01
GA,Peach,6240,24.01
MS,Forrest,17341,24.01
PA,Forest,1113,24.01
LA,Iberia,16816,24.1
NM,Quay,1975,24.1
TX,Hall,718,24.1
VA,Montgomery,21444,24.1
VA,Petersburg,7491,24.1
WV,Wyoming,4969,24.1
AR,Desha,2780,24.3
AR,Searcy,1912,24.3
GA,Irwin,2040,24.3
NM,Guadalupe,915,24.3
PA,Philadelphia,372322,24.3
AL,Conecuh,2979,24.4
AZ,Santa Cruz,11287,24.4
GA,Echols,970,24.4
GA,Meriwether,5071,24.4
LA,West Feliciana,2470,24.4
AL,Butler,4731,24.5
GA,Brooks,3768,24.5
GA,Cook,4156,24.5
NC,Robeson,31143,24.5
CO,Saguache,1679,24.6
GA,Candler,2587,24.6
GA,Laurens,11375,24.6
GA,Taliaferro,395,24.6
LA,Washington,11028,24.6
MO,Texas,5806,24.6
OK,Adair,5372,24.6
OK,Hughes,2902,24.6
TX,Dimmit,2508,24.6
TX,Garza,1096,24.6
WV,Logan,7821,24.6
FL,Dixie,3679,24.7
GA,Bibb,36326,24.7
ND,Rolette,3504,24.7
OK,Jefferson,1473,24.7
VA,Martinsville,3098,24.7
GA,Talbot,1550,24.8
VA,Lee,5461,24.8
WV,Gilmer,1521,24.8
GA,Toombs,6615,24.9
NM,Dona Ana,52914,24.9
TN,Lauderdale,5907,24.9
KY,Johnson,5455,25.01
TX,Kleberg,7369,25.01
AL,Lowndes,2474,25.1
GA,Emanuel,5346,25.1
WV,Clay,2142,25.1
CO,Costilla,964,25.2
KY,Elliott,1621,25.2
KY,Lewis,3292,25.2
LA,Acadia,15378,25.2
NM,Torrance,3763,25.2
NC,Tyrrell,880,25.2
TX,Jim Hogg,1318,25.2
VA,Dickenson,3520,25.2
KY,Estill,3541,25.3
NC,Columbus,13279,25.3
GA,Seminole,2083,25.4
MS,Leake,5335,25.4
MT,Roosevelt,2763,25.4
VA,Wise,8929,25.4
WA,Whitman,11053,25.4
GA,Quitman,580,25.5
KY,Lawrence,3920,25.5
MS,Lauderdale,18243,25.5
MS,Scott,7135,25.5
SC,Marion,7841,25.5
TX,Duval,2684,25.5
AL,Hale,3705,25.6
AR,Jackson,3732,25.6
GA,Charlton,2753,25.6
GA,Tattnall,5298,25.6
MT,Big Horn,3375,25.6
VA,Danville,10006,25.6
AR,Mississippi,10325,25.7
GA,Sumter,7208,25.7
GA,Warren,1330,25.7
IL,Jackson,13868,25.7
KY,Clinton,2580,25.7
KY,Whitley,8849,25.7
NM,Hidalgo,1070,25.7
NM,Sierra,2739,25.7
TX,Webb,69860,25.7
GA,Clinch,1695,25.8
LA,Lincoln,10940,25.8
SC,Hampton,4637,25.8
SD,Dewey,1514,25.8
GA,Lowndes,28539,25.9
GA,Screven,3493,25.9
GA,Washington,4787,25.9
SC,Orangeburg,21733,25.9
TX,Maverick,14859,25.9
AR,Monroe,1769,26.01
KY,Casey,4001,26.01
LA,Catahoula,2273,26.01
LA,Webster,9764,26.01
MS,Jefferson Davis,2885,26.01
OK,Greer,1218,26.01
SC,Williamsburg,7726,26.01
FL,DeSoto,9013,26.1
GA,Atkinson,2156,26.1
MO,Dunklin,7462,26.1
OK,Okfuskee,2890,26.1
TX,Houston,5323,26.1
TX,Walker,14525,26.1
GA,Ben Hill,4305,26.2
LA,Richland,5051,26.2
GA,Treutlen,1684,26.3
NC,Vance,11585,26.3
KY,Menifee,1669,26.4
SC,Clarendon,8520,26.4
GA,Dodge,4988,26.5
GA,Early,2669,26.5
KY,Jackson,3506,26.5
MS,Copiah,7364,26.5
MS,Covington,4910,26.5
MS,Tunica,2599,26.5
WI,Menominee,1215,26.5
GA,Evans,2742,26.6
TX,Concho,702,26.6
SC,Bamberg,3605,26.7
TN,Bledsoe,3235,26.7
TX,Bee,6607,26.7
VA,Greensville,2183,26.7
MO,Mississippi,3069,26.8
LA,Bienville,3481,26.9
MS,Neshoba,7701,26.9
NC,Scotland,8637,26.9
WV,Summers,3144,26.9
FL,Hardee,6956,27.01
GA,Clarke,31645,27.01
MT,Glacier,3629,27.01
WV,Mingo,6386,27.01
LA,Concordia,4923,27.2
MS,Marion,6500,27.2
NM,Luna,6364,27.2
KY,Morgan,3102,27.3
LA,Evangeline,8748,27.3
LA,Franklin,5318,27.3
MS,Oktibbeha,12296,27.3
NY,Bronx,380470,27.3
GA,Crisp,6063,27.4
LA,Avoyelles,10158,27.4
LA,Morehouse,6738,27.4
AR,Lincoln,2647,27.5
MS,Kemper,2427,27.5
TX,Frio,4511,27.5
FL,Hamilton,3209,27.6
IL,Alexander,1650,27.6
VA,Buchanan,5568,27.6
GA,Terrell,2311,27.8
GA,Turner,2109,27.9
TX,Cameron,117193,27.9
VA,Harrisonburg,12978,28.01
KY,Wayne,5629,28.1
SC,Lee,4376,28.1
NM,San Miguel,7479,28.2
KY,Magoffin,3463,28.4
AZ,Navajo,30876,28.5
NM,Cibola,6910,28.6
KY,Perry,7355,28.9
MS,Noxubee,3001,29.01
GA,Dooly,3420,29.1
MO,Pemiscot,4664,29.1
NC,Bladen,9542,29.1
GA,Mitchell,5849,29.3
MS,Adams,8478,29.4
MS,Bolivar,8715,29.4
GA,Dougherty,25104,29.5
NM,Socorro,4767,29.6
TX,La Salle,1737,29.6
GA,Clay,841,29.8
TN,Hancock,1912,29.9
GA,Johnson,2415,30.01
SC,Marlboro,7104,30.01
TX,Hidalgo,256985,30.01
AL,Greene,2459,30.1
AL,Macon,5031,30.2
KY,Fulton,1705,30.2
MS,Wilkinson,2325,30.3
VA,Radford,4513,30.4
GA,Macon,3417,30.5
MS,Pike,11814,30.6
GA,Hancock,2187,30.7
OH,Athens,17237,30.7
GA,Randolph,2008,30.8
GA,Wilcox,2101,30.8
KY,Leslie,3042,30.8
ND,Benson,2129,30.8
AL,Barbour,6788,30.9
TX,Brooks,2183,31.01
KY,Carter,8154,31.1
KY,Letcher,6717,31.1
KY,Bell,7998,31.3
AL,Dallas,11841,31.4
AR,Chicot,3039,31.4
KY,Wolfe,2202,31.4
LA,Tensas,1404,31.6
GA,Jenkins,2374,31.8
GA,Telfair,4042,31.9
KY,Knox,9719,31.9
TX,Zavala,3701,32.01
KY,Knott,4612,32.1
SC,Dillon,9648,32.1
TX,Zapata,4529,32.1
NM,McKinley,23092,32.3
KY,Breathitt,4040,32.5
SD,Bennett,1115,32.5
MS,Sunflower,7041,32.6
MS,Washington,14414,32.6
AK,Bethel,5869,32.7
LA,Claiborne,4245,32.7
LA,St. Landry,26696,32.7
SD,Jackson,1070,32.7
LA,Natchitoches,11951,32.8
ND,Sioux,1408,32.9
MS,Holmes,5515,33.2
TX,Starr,21151,33.2
AL,Wilcox,3504,33.4
KY,Harlan,8638,33.4
MS,Tallahatchie,3852,33.4
MS,Sharkey,1444,33.6
SD,Corson,1394,33.6
KY,McCreary,5274,33.7
CO,Bent,1353,33.9
KY,Floyd,12084,34.2
KY,Lee,2163,34.4
AL,Sumter,4076,34.7
TX,Willacy,6369,35.01
AK,Kusilvak,2905,35.1
MS,Leflore,9655,35.1
SD,Mellette,699,35.2
AL,Perry,2943,35.3
AR,Phillips,6301,35.4
WV,McDowell,6386,35.4
MS,Jefferson,2388,35.5
AR,St. Francis,7586,35.6
MS,Coahoma,7893,35.9
MS,Claiborne,2827,36.3
TN,Lake,1795,36.5
MS,Humphreys,3015,37.01
MS,Yazoo,8417,37.1
GA,Calhoun,1723,37.2
AZ,Apache,26435,37.3
SC,Allendale,2901,37.3
MS,Quitman,2604,37.6
GA,Stewart,1757,37.9
KY,Clay,7015,38.2
KY,Martin,3875,39.1
KY,Owsley,1706,39.2
GA,Wheeler,2116,39.6
MS,Issaquena,409,40.5
LA,Madison,4000,41.7
AL,Bullock,3610,42.5
AR,Lee,3098,43.01
SD,Ziebach,1201,43.9
CO,Crowley,1341,44.3
LA,East Carroll,2720,45.7
SD,Buffalo,925,45.7
SD,Todd,4955,48.4
SD,Oglala Lakota,7688,54.01
