us_state,county,year_end,days_with_aqi,good_days,moderate_days,unhealthy_sensitive_days,unhealthy_days,very_unhealthy_days,hazardous_days,max_aqi,ninetieth_percentile_aqi,median_aqi,days_co,days_no2,days_ozone,days_so2,days_pm2,days_pm10
TX,Ellis,12/31/2017,365,277,85,3,0,0,0,122,61,43,0,5,205,0,155,0
TX,Fayette,12/31/2017,353,328,25,0,0,0,0,82,43,25,0,0,0,0,353,0
TX,Freestone,12/31/2017,62,61,0,1,0,0,0,101,6,1,0,0,0,62,0,0
TX,Galveston,12/31/2017,356,287,63,6,0,0,0,143,64,38,0,1,275,1,77,2
TX,Gregg,12/31/2017,364,336,27,1,0,0,0,102,48,36,0,6,348,10,0,0
TX,Harris,12/31/2017,365,207,138,18,2,0,0,177,78,48,0,27,155,0,181,2
TX,Harrison,12/31/2017,363,299,64,0,0,0,0,100,55,39,0,0,195,8,160,0
TX,Hidalgo,12/31/2017,365,281,84,0,0,0,0,95,61,38,0,0,143,0,222,0
TX,Hood,12/31/2017,337,306,28,3,0,0,0,136,50,36,0,0,337,0,0,0
TX,Howard,12/31/2017,340,267,64,9,0,0,0,119,67,14,0,0,0,340,0,0
TX,Hunt,12/31/2017,365,343,22,0,0,0,0,100,47,35,0,4,361,0,0,0
TX,Hutchinson,12/31/2017,348,220,47,58,23,0,0,193,139,20,0,0,0,348,0,0
TX,Jefferson,12/31/2017,365,248,109,8,0,0,0,133,72,43,0,0,183,37,145,0
TX,Johnson,12/31/2017,362,293,61,8,0,0,0,147,71,41,0,0,362,0,0,0
TX,Kaufman,12/31/2017,365,313,51,1,0,0,0,112,54,39,0,0,239,0,126,0
TX,Kleberg,12/31/2017,344,290,54,0,0,0,0,98,56,33,0,0,0,0,344,0
TX,Lubbock,12/31/2017,340,327,13,0,0,0,0,92,42,25,0,0,0,0,340,0
TX,Maverick,12/31/2017,354,314,40,0,0,0,0,79,51,29,0,0,0,0,354,0
TX,McLennan,12/31/2017,192,171,20,1,0,0,0,112,51,38,0,2,173,0,17,0
TX,Milam,12/31/2017,358,354,4,0,0,0,0,65,17,0,0,0,0,358,0,0
TX,Montgomery,12/31/2017,363,279,77,7,0,0,0,140,64,41,0,1,235,0,127,0
TX,Navarro,12/31/2017,365,260,99,5,1,0,0,160,70,42,0,0,202,53,110,0
TX,Nueces,12/31/2017,357,279,78,0,0,0,0,97,58,39,0,0,190,0,167,0
TX,Orange,12/31/2017,355,279,71,5,0,0,0,108,61,40,0,0,143,33,179,0
TX,Parker,12/31/2017,360,327,32,1,0,0,0,112,50,37,0,0,360,0,0,0
TX,Polk,12/31/2017,342,333,9,0,0,0,0,100,44,31,0,0,342,0,0,0
TX,Potter,12/31/2017,365,309,43,13,0,0,0,130,65,24,0,0,0,111,254,0
TX,Randall,12/31/2017,360,281,78,1,0,0,0,105,61,43,0,0,360,0,0,0
TX,Robertson,12/31/2017,365,365,0,0,0,0,0,23,7,0,0,0,0,365,0,0
TX,Rockwall,12/31/2017,309,285,23,1,0,0,0,105,48,35,0,0,309,0,0,0
TX,Rusk,12/31/2017,30,29,1,0,0,0,0,62,33,3,0,0,0,30,0,0
TX,Smith,12/31/2017,364,336,28,0,0,0,0,90,49,37,0,8,356,0,0,0
TX,Tarrant,12/31/2017,365,252,100,13,0,0,0,143,76,44,0,19,228,0,118,0
TX,Titus,12/31/2017,365,363,1,1,0,0,0,117,14,1,0,0,0,365,0,0
TX,Travis,12/31/2017,365,262,99,4,0,0,0,130,64,43,0,18,186,0,161,0
TX,Victoria,12/31/2017,356,332,24,0,0,0,0,93,47,33,0,0,356,0,0,0
TX,Webb,12/31/2017,177,135,42,0,0,0,0,87,63,41,1,0,65,0,110,1
UT,Box Elder,12/31/2017,365,231,123,10,1,0,0,153,80,45,0,0,289,0,76,0
UT,Cache,12/31/2017,365,254,94,13,4,0,0,167,72,45,0,0,247,0,114,4
UT,Carbon,12/31/2017,364,262,102,0,0,0,0,90,67,45,0,28,336,0,0,0
UT,Davis,12/31/2017,365,195,142,28,0,0,0,140,97,48,0,18,271,0,76,0
UT,Duchesne,12/31/2017,365,278,78,6,3,0,0,156,64,45,0,1,340,0,24,0
UT,Garfield,12/31/2017,240,176,62,2,0,0,0,105,71,44,0,0,181,0,59,0
UT,Salt Lake,12/31/2017,365,149,172,43,1,0,0,155,104,58,0,12,262,0,87,4
UT,San Juan,12/31/2017,351,263,88,0,0,0,0,100,61,44,0,0,344,0,7,0
UT,Tooele,12/31/2017,365,237,111,17,0,0,0,147,80,45,0,0,288,0,77,0
UT,Uintah,12/31/2017,365,208,146,3,6,2,0,206,74,49,0,0,353,0,12,0
UT,Utah,12/31/2017,365,183,168,11,3,0,0,161,84,50,0,30,254,0,76,5
UT,Washington,12/31/2017,365,261,103,1,0,0,0,101,71,44,0,0,356,0,9,0
UT,Wayne,12/31/2017,112,110,2,0,0,0,0,71,19,8,0,0,0,0,112,0
UT,Weber,12/31/2017,365,194,148,21,2,0,0,162,90,49,0,57,232,0,72,4
VT,Bennington,12/31/2017,364,338,25,1,0,0,0,101,48,35,0,0,290,0,74,0
VT,Chittenden,12/31/2017,365,342,23,0,0,0,0,74,47,35,0,6,291,0,67,1
VT,Rutland,12/31/2017,365,311,54,0,0,0,0,87,55,36,2,3,232,0,128,0
VT,Windham,12/31/2017,118,118,0,0,0,0,0,45,25,11,0,0,0,0,118,0
VI,St Croix,12/31/2017,26,22,4,0,0,0,0,66,55,19,0,0,0,0,26,0
VI,St John,12/31/2017,67,58,9,0,0,0,0,80,53,20,0,0,0,0,67,0
VA,Albemarle,12/31/2017,347,317,30,0,0,0,0,80,50,37,0,0,215,0,132,0
VA,Alexandria,12/31/2017,105,105,0,0,0,0,0,19,13,7,0,0,0,0,0,105
VA,Arlington,12/31/2017,364,312,49,3,0,0,0,115,54,37,0,92,227,0,45,0
VA,Botetourt,12/31/2017,361,353,7,1,0,0,0,116,21,1,0,0,0,361,0,0
VA,Bristol,12/31/2017,113,101,12,0,0,0,0,60,51,28,0,0,0,0,113,0
VA,Caroline,12/31/2017,245,228,17,0,0,0,0,87,49,39,0,0,245,0,0,0
VA,Carroll,12/31/2017,60,60,0,0,0,0,0,19,16,8,0,0,0,0,0,60
VA,Charles,12/31/2017,364,345,19,0,0,0,0,80,47,33,0,86,218,3,57,0
VA,Chesterfield,12/31/2017,278,257,21,0,0,0,0,77,49,38,0,0,222,0,56,0
VA,Covington,12/31/2017,355,354,1,0,0,0,0,92,20,7,0,0,0,355,0,0
VA,Fairfax,12/31/2017,365,286,78,1,0,0,0,105,56,42,0,42,161,0,162,0
VA,Fauquier,12/31/2017,245,238,7,0,0,0,0,71,46,36,0,0,245,0,0,0
VA,Frederick,12/31/2017,344,303,41,0,0,0,0,80,52,38,0,0,186,0,158,0
VA,Fredericksburg,12/31/2017,11,11,0,0,0,0,0,15,12,7,0,0,0,0,0,11
VA,Giles,12/31/2017,365,216,76,46,27,0,0,200,137,44,0,0,200,165,0,0
VA,Hampton,12/31/2017,365,325,40,0,0,0,0,97,51,38,0,17,233,0,115,0
VA,Hanover,12/31/2017,238,215,23,0,0,0,0,87,50,39,0,0,238,0,0,0
VA,Henrico,12/31/2017,365,309,55,0,1,0,0,154,54,39,0,7,249,0,109,0
VA,Hopewell,12/31/2017,61,61,0,0,0,0,0,19,16,10,0,0,0,0,0,61
VA,Loudoun,12/31/2017,365,318,47,0,0,0,0,100,54,37,0,89,228,0,48,0
VA,Lynchburg,12/31/2017,114,110,4,0,0,0,0,60,44,26,0,0,0,0,114,0
VA,Madison,12/31/2017,362,331,31,0,0,0,0,84,50,40,0,0,346,0,16,0
VA,Norfolk,12/31/2017,362,356,6,0,0,0,0,61,37,18,13,244,0,1,104,0
VA,Prince Edward,12/31/2017,355,347,8,0,0,0,0,87,46,36,0,0,355,0,0,0
VA,Prince William,12/31/2017,364,333,31,0,0,0,0,97,49,34,0,126,238,0,0,0
VA,Richmond,12/31/2017,365,330,35,0,0,0,0,83,50,29,8,143,0,0,214,0
VA,Roanoke,12/31/2017,365,327,38,0,0,0,0,80,51,38,0,12,202,0,151,0
VA,Rockbridge,12/31/2017,285,275,10,0,0,0,0,80,47,37,0,0,236,0,49,0
VA,Rockingham,12/31/2017,365,339,26,0,0,0,0,87,49,36,0,92,229,0,44,0
VA,Salem,12/31/2017,112,106,6,0,0,0,0,64,46,28,0,0,0,0,112,0
VA,Stafford,12/31/2017,233,225,8,0,0,0,0,77,49,38,0,0,221,0,0,12
VA,Suffolk,12/31/2017,245,228,17,0,0,0,0,87,50,40,0,0,245,0,0,0
VA,Virginia Beach,12/31/2017,233,222,11,0,0,0,0,65,44,25,0,0,0,0,233,0
VA,Winchester,12/31/2017,59,59,0,0,0,0,0,19,17,11,0,0,0,0,0,59
VA,Wythe,12/31/2017,245,231,14,0,0,0,0,77,48,40,0,0,245,0,0,0
WA,Adams,12/31/2017,357,329,17,5,6,0,0,190,40,13,0,0,0,0,357,0
WA,Asotin,12/31/2017,347,271,57,11,5,3,0,249,70,30,0,0,0,0,347,0
WA,Benton,12/31/2017,365,273,78,9,5,0,0,189,71,35,0,0,96,0,240,29
WA,Chelan,12/31/2017,365,282,62,9,9,3,0,269,69,28,0,0,0,0,365,0
WA,Clallam,12/31/2017,365,293,64,4,4,0,0,178,60,38,0,0,214,0,151,0
WA,Clark,12/31/2017,365,291,66,5,3,0,0,158,67,32,0,0,123,0,242,0
WA,Columbia,12/31/2017,333,290,34,6,3,0,0,175,54,21,0,0,0,0,333,0
WA,Cowlitz,12/31/2017,365,326,37,1,1,0,0,155,51,19,0,0,0,0,365,0
WA,Franklin,12/31/2017,331,291,32,4,4,0,0,190,53,20,0,0,0,0,331,0
WA,Garfield,12/31/2017,183,154,23,3,3,0,0,180,62,21,0,0,0,0,183,0
WA,Grant,12/31/2017,365,314,41,4,6,0,0,185,56,21,0,7,0,0,358,0
WA,Grays Harbor,12/31/2017,365,344,18,2,1,0,0,159,43,20,0,0,0,0,365,0
WA,Jefferson,12/31/2017,365,348,16,1,0,0,0,108,38,18,0,0,0,0,365,0
WA,King,12/31/2017,365,265,82,10,7,1,0,202,75,41,0,76,135,0,154,0
WA,Kitsap,12/31/2017,360,342,13,5,0,0,0,144,35,15,0,0,0,0,360,0
WA,Kittitas,12/31/2017,355,274,65,11,3,2,0,216,71,29,0,0,0,0,355,0
WA,Klickitat,12/31/2017,119,108,8,2,1,0,0,152,42,16,0,0,0,0,119,0
WA,Lewis,12/31/2017,365,327,35,1,2,0,0,159,52,19,0,0,0,0,365,0
WA,Mason,12/31/2017,363,325,36,1,1,0,0,155,51,19,0,0,0,0,363,0
WA,Okanogan,12/31/2017,365,219,129,2,14,1,0,217,79,41,0,0,0,0,365,0
WA,Pierce,12/31/2017,365,280,72,6,7,0,0,169,71,43,0,18,233,0,114,0
WA,Skagit,12/31/2017,365,349,16,0,0,0,0,99,44,32,0,5,218,2,140,0
WA,Snohomish,12/31/2017,365,274,75,13,3,0,0,159,81,25,0,0,0,0,365,0
WA,Spokane,12/31/2017,365,263,86,10,3,3,0,254,70,39,0,0,115,0,221,29
WA,Stevens,12/31/2017,365,239,109,8,9,0,0,187,71,35,0,0,0,0,336,29
WA,Thurston,12/31/2017,363,308,51,2,2,0,0,156,57,30,0,0,134,0,229,0
WA,Walla Walla,12/31/2017,351,291,49,8,3,0,0,198,60,18,0,0,0,0,300,51
WA,Whatcom,12/31/2017,365,243,106,13,3,0,0,178,79,37,0,0,60,184,121,0
WA,Whitman,12/31/2017,365,328,27,5,5,0,0,192,52,18,0,0,0,0,365,0
WA,Yakima,12/31/2017,365,233,103,21,5,3,0,283,95,36,0,0,0,0,347,18
WV,Berkeley,12/31/2017,285,253,32,0,0,0,0,74,51,39,0,0,212,0,73,0
WV,Brooke,12/31/2017,365,323,42,0,0,0,0,95,52,19,0,0,0,126,117,122
WV,Cabell,12/31/2017,283,251,30,2,0,0,0,101,51,39,0,0,220,0,63,0
WV,Gilmer,12/31/2017,354,351,3,0,0,0,0,71,43,31,0,0,354,0,0,0
WV,Greenbrier,12/31/2017,239,227,12,0,0,0,0,84,47,39,0,0,239,0,0,0
WV,Hancock,12/31/2017,365,324,41,0,0,0,0,87,51,36,0,0,220,48,62,35
WV,Harrison,12/31/2017,122,111,11,0,0,0,0,67,49,30,0,0,0,0,122,0
WV,Kanawha,12/31/2017,364,301,62,1,0,0,0,105,56,42,0,0,207,0,157,0
WV,Marion,12/31/2017,114,102,12,0,0,0,0,71,51,31,0,0,0,0,114,0
WV,Marshall,12/31/2017,365,220,145,0,0,0,0,83,62,46,0,0,0,0,365,0
WV,Mason,12/31/2017,365,363,2,0,0,0,0,71,21,3,0,0,0,365,0,0
WV,Mineral,12/31/2017,308,259,34,11,4,0,0,200,75,3,0,0,0,308,0,0
WV,Monongalia,12/31/2017,362,336,26,0,0,0,0,90,48,35,0,0,222,80,60,0
WV,Ohio,12/31/2017,283,240,43,0,0,0,0,87,56,41,0,0,221,0,62,0
WV,Tucker,12/31/2017,351,338,13,0,0,0,0,74,46,36,0,0,337,0,14,0
WV,Wood,12/31/2017,357,327,30,0,0,0,0,84,50,35,0,0,218,78,61,0
WI,Ashland,12/31/2017,362,357,5,0,0,0,0,87,43,33,0,0,361,0,1,0
WI,Brown,12/31/2017,364,323,41,0,0,0,0,91,51,35,0,0,207,5,152,0
WI,Columbia,12/31/2017,237,211,26,0,0,0,0,93,51,39,0,0,237,0,0,0
WI,Dane,12/31/2017,365,298,67,0,0,0,0,84,57,39,0,0,188,7,170,0
WI,Dodge,12/31/2017,365,314,50,1,0,0,0,122,54,37,0,0,289,0,76,0
WI,Door,12/31/2017,236,213,20,3,0,0,0,112,50,37,0,0,236,0,0,0
WI,Eau Claire,12/31/2017,365,324,41,0,0,0,0,85,52,37,0,0,202,0,163,0
WI,Fond du Lac,12/31/2017,236,216,20,0,0,0,0,93,50,37,0,0,236,0,0,0
WI,Forest,12/31/2017,364,347,17,0,0,0,0,74,46,35,0,0,326,0,38,0
WI,Grant,12/31/2017,346,312,34,0,0,0,0,87,50,25,0,0,0,0,346,0
WI,Jefferson,12/31/2017,245,214,31,0,0,0,0,90,54,39,0,0,245,0,0,0
WI,Kenosha,12/31/2017,360,272,78,10,0,0,0,147,73,40,0,0,236,0,124,0
WI,Kewaunee,12/31/2017,235,209,24,2,0,0,0,112,51,39,0,0,235,0,0,0
WI,La Crosse,12/31/2017,360,311,49,0,0,0,0,87,54,37,0,0,194,0,166,0
WI,Manitowoc,12/31/2017,237,216,17,4,0,0,0,126,50,38,0,0,237,0,0,0
WI,Marathon,12/31/2017,237,223,14,0,0,0,0,90,47,36,0,0,237,0,0,0
WI,Milwaukee,12/31/2017,365,274,87,4,0,0,0,129,67,40,0,14,224,0,127,0
WI,Oneida,12/31/2017,364,359,5,0,0,0,0,59,20,1,0,0,0,364,0,0
WI,Outagamie,12/31/2017,365,299,57,9,0,0,0,132,61,36,0,0,197,43,125,0
WI,Ozaukee,12/31/2017,348,293,47,8,0,0,0,136,62,36,0,0,222,0,126,0
WI,Racine,12/31/2017,230,176,43,11,0,0,0,143,84,42,0,0,230,0,0,0
WI,Rock,12/31/2017,234,203,31,0,0,0,0,87,58,40,0,0,234,0,0,0
WI,Sauk,12/31/2017,364,319,45,0,0,0,0,87,53,36,0,0,179,0,184,1
WI,Sheboygan,12/31/2017,245,192,40,13,0,0,0,129,71,41,0,0,245,0,0,0
WI,Taylor,12/31/2017,363,335,28,0,0,0,0,77,48,34,0,0,293,0,70,0
WI,Vilas,12/31/2017,319,306,13,0,0,0,0,80,45,32,0,0,232,0,87,0
WI,Walworth,12/31/2017,243,219,24,0,0,0,0,90,50,39,0,0,243,0,0,0
WI,Waukesha,12/31/2017,359,287,72,0,0,0,0,90,59,39,0,0,191,0,168,0
WY,Albany,12/31/2017,365,225,137,2,1,0,0,153,74,48,0,3,325,0,7,30
WY,Big Horn,12/31/2017,345,326,19,0,0,0,0,74,49,36,0,0,345,0,0,0
WY,Campbell,12/31/2017,365,240,118,4,3,0,0,164,69,44,0,0,240,0,23,102
WY,Carbon,12/31/2017,365,309,55,1,0,0,0,111,54,43,0,15,343,7,0,0
WY,Converse,12/31/2017,365,290,72,3,0,0,0,121,61,42,0,4,299,0,20,42
WY,Fremont,12/31/2017,365,233,129,3,0,0,0,118,68,48,0,0,276,48,41,0
WY,Laramie,12/31/2017,365,281,81,1,2,0,0,160,64,44,0,8,329,0,24,4
WY,Lincoln,12/31/2017,365,348,16,0,0,1,0,208,34,14,0,0,0,0,0,365
WY,Natrona,12/31/2017,365,297,66,2,0,0,0,137,61,44,0,11,341,0,13,0
WY,Park,12/31/2017,121,107,14,0,0,0,0,86,53,14,0,0,0,0,92,29
WY,Platte,12/31/2017,60,54,6,0,0,0,0,72,57,15,0,0,0,0,0,60
WY,Sheridan,12/31/2017,365,259,102,3,1,0,0,155,67,42,0,1,269,0,50,45
WY,Sublette,12/31/2017,365,228,129,8,0,0,0,150,71,48,0,0,345,0,20,0
WY,Sweetwater,12/31/2017,365,259,100,3,2,1,0,264,67,46,0,1,319,3,7,35
WY,Teton,12/31/2017,365,299,65,1,0,0,0,118,59,44,0,0,341,0,24,0
WY,Uinta,12/31/2017,365,310,53,1,0,0,1,696,54,44,0,3,348,0,0,14
WY,Weston,12/31/2017,365,333,32,0,0,0,0,93,50,38,0,0,289,76,0,0
