us_state,county,year_end,days_with_aqi,good_days,moderate_days,unhealthy_sensitive_days,unhealthy_days,very_unhealthy_days,hazardous_days,max_aqi,ninetieth_percentile_aqi,median_aqi,days_co,days_no2,days_ozone,days_so2,days_pm2,days_pm10
TX,Ellis,12/31/2018,365,282,75,8,0,0,0,120,66,38,0,8,213,0,144,0
TX,Fayette,12/31/2018,330,292,38,0,0,0,0,96,53,25,0,0,0,0,330,0
TX,Freestone,12/31/2018,347,343,4,0,0,0,0,86,4,0,0,0,0,347,0,0
TX,Galveston,12/31/2018,365,315,40,9,0,1,0,202,57,33,0,5,295,2,62,1
TX,Gregg,12/31/2018,364,320,43,1,0,0,0,140,58,34,0,3,343,18,0,0
TX,Harris,12/31/2018,365,178,160,19,7,1,0,204,87,51,0,31,131,2,198,3
TX,Harrison,12/31/2018,365,301,63,1,0,0,0,111,56,36,0,1,196,22,146,0
TX,Hidalgo,12/31/2018,363,238,121,4,0,0,0,115,67,41,0,0,114,0,249,0
TX,Hood,12/31/2018,362,316,41,5,0,0,0,133,54,33,0,0,362,0,0,0
TX,Howard,12/31/2018,362,314,39,8,1,0,0,200,55,7,0,0,0,362,0,0
TX,Hunt,12/31/2018,365,329,32,3,1,0,0,154,50,32,0,3,362,0,0,0
TX,Hutchinson,12/31/2018,358,222,50,78,8,0,0,168,126,20,0,0,0,358,0,0
TX,Jefferson,12/31/2018,365,222,132,10,1,0,0,154,78,45,0,0,162,19,184,0
TX,Johnson,12/31/2018,354,302,44,7,1,0,0,156,61,35,0,0,354,0,0,0
TX,Kaufman,12/31/2018,365,305,59,1,0,0,0,122,58,35,0,2,260,0,103,0
TX,Kleberg,12/31/2018,342,243,95,3,1,0,0,160,65,35,0,0,0,0,342,0
TX,Lubbock,12/31/2018,303,275,27,1,0,0,0,134,49,25,0,0,0,0,303,0
TX,Maverick,12/31/2018,342,292,50,0,0,0,0,100,54,28,0,0,0,0,342,0
TX,McLennan,12/31/2018,312,268,44,0,0,0,0,98,55,35,1,0,267,0,44,0
TX,Milam,12/31/2018,350,350,0,0,0,0,0,29,0,0,0,0,0,350,0,0
TX,Montgomery,12/31/2018,365,277,77,10,1,0,0,156,74,40,0,0,264,0,101,0
TX,Navarro,12/31/2018,365,254,98,11,2,0,0,200,80,40,0,4,213,66,82,0
TX,Nueces,12/31/2018,365,284,81,0,0,0,0,99,63,38,0,0,170,0,195,0
TX,Orange,12/31/2018,365,238,117,10,0,0,0,122,70,44,0,0,140,23,202,0
TX,Parker,12/31/2018,359,319,34,5,1,0,0,164,51,35,0,0,359,0,0,0
TX,Polk,12/31/2018,365,347,18,0,0,0,0,97,45,31,0,0,365,0,0,0
TX,Potter,12/31/2018,365,292,53,19,1,0,0,161,79,27,0,0,0,131,234,0
TX,Randall,12/31/2018,362,266,87,9,0,0,0,112,74,43,0,0,362,0,0,0
TX,Robertson,12/31/2018,332,332,0,0,0,0,0,26,4,0,0,0,0,332,0,0
TX,Rockwall,12/31/2018,304,281,18,5,0,0,0,136,49,31,0,0,304,0,0,0
TX,Rusk,12/31/2018,358,318,29,11,0,0,0,138,52,6,0,0,0,358,0,0
TX,Smith,12/31/2018,364,324,38,2,0,0,0,112,54,33,0,3,361,0,0,0
TX,Tarrant,12/31/2018,365,221,125,16,3,0,0,166,82,45,0,14,190,0,161,0
TX,Titus,12/31/2018,353,353,0,0,0,0,0,50,9,0,0,0,0,353,0,0
TX,Travis,12/31/2018,365,239,117,9,0,0,0,115,67,44,0,15,156,0,193,1
TX,Victoria,12/31/2018,279,270,7,2,0,0,0,112,38,28,0,0,279,0,0,0
TX,Webb,12/31/2018,313,237,74,2,0,0,0,107,64,39,0,0,150,0,161,2
UT,Box Elder,12/31/2018,365,225,131,8,1,0,0,151,84,46,0,5,286,0,74,0
UT,Cache,12/31/2018,365,235,123,7,0,0,0,133,77,46,0,0,265,0,100,0
UT,Carbon,12/31/2018,364,231,128,5,0,0,0,115,77,46,0,3,361,0,0,0
UT,Davis,12/31/2018,365,216,136,12,1,0,0,151,86,45,0,35,259,0,70,1
UT,Duchesne,12/31/2018,365,221,133,11,0,0,0,129,84,46,0,1,327,0,37,0
UT,Garfield,12/31/2018,365,260,103,2,0,0,0,122,74,44,0,0,364,0,1,0
UT,Iron,12/31/2018,365,259,106,0,0,0,0,90,71,43,0,0,320,0,45,0
UT,Salt Lake,12/31/2018,365,146,178,39,2,0,0,169,101,61,0,52,237,0,71,5
UT,San Juan,12/31/2018,356,245,104,7,0,0,0,119,77,44,0,0,352,0,4,0
UT,Tooele,12/31/2018,365,222,133,10,0,0,0,138,80,45,0,0,269,0,96,0
UT,Uintah,12/31/2018,365,189,165,10,1,0,0,156,87,50,0,0,348,0,17,0
UT,Utah,12/31/2018,365,218,115,25,7,0,0,162,93,46,0,33,252,0,75,5
UT,Washington,12/31/2018,365,228,136,1,0,0,0,108,74,44,0,1,332,0,32,0
UT,Wayne,12/31/2018,117,114,3,0,0,0,0,67,21,10,0,0,0,0,117,0
UT,Weber,12/31/2018,365,203,145,15,2,0,0,157,90,48,0,50,248,0,59,8
VT,Bennington,12/31/2018,365,333,31,1,0,0,0,101,50,35,0,0,278,0,87,0
VT,Chittenden,12/31/2018,365,322,43,0,0,0,0,89,51,38,0,0,280,0,85,0
VT,Rutland,12/31/2018,365,306,59,0,0,0,0,90,57,37,1,1,238,0,125,0
VT,Windham,12/31/2018,117,116,1,0,0,0,0,51,26,9,0,0,0,0,117,0
VI,St Croix,12/31/2018,22,19,3,0,0,0,0,74,55,22,0,0,0,0,22,0
VI,St John,12/31/2018,2,2,0,0,0,0,0,24,24,24,0,0,0,0,2,0
VI,St Thomas,12/31/2018,183,153,29,1,0,0,0,126,55,27,0,0,0,0,183,0
VA,Albemarle,12/31/2018,310,275,35,0,0,0,0,93,52,36,0,0,213,0,97,0
VA,Alexandria,12/31/2018,78,78,0,0,0,0,0,11,10,6,0,0,0,0,0,78
VA,Arlington,12/31/2018,365,311,51,3,0,0,0,122,59,35,0,102,220,0,43,0
VA,Botetourt,12/31/2018,343,341,2,0,0,0,0,62,14,0,0,0,0,343,0,0
VA,Bristol,12/31/2018,116,108,8,0,0,0,0,67,47,27,0,0,0,0,116,0
VA,Caroline,12/31/2018,241,219,22,0,0,0,0,84,49,36,0,0,241,0,0,0
VA,Carroll,12/31/2018,59,59,0,0,0,0,0,22,16,9,0,0,0,0,0,59
VA,Charles,12/31/2018,357,329,27,1,0,0,0,105,47,31,0,79,220,4,54,0
VA,Chesterfield,12/31/2018,275,250,25,0,0,0,0,77,50,34,0,0,208,0,67,0
VA,Covington,12/31/2018,365,364,1,0,0,0,0,55,16,3,0,0,0,365,0,0
VA,Fairfax,12/31/2018,365,274,90,1,0,0,0,101,62,42,0,36,141,0,188,0
VA,Fauquier,12/31/2018,244,232,12,0,0,0,0,80,48,32,0,0,244,0,0,0
VA,Frederick,12/31/2018,352,309,43,0,0,0,0,85,53,35,0,0,198,0,154,0
VA,Giles,12/31/2018,362,313,46,3,0,0,0,139,54,37,0,0,326,36,0,0
VA,Hampton,12/31/2018,362,331,31,0,0,0,0,97,50,36,1,8,212,0,141,0
VA,Hanover,12/31/2018,238,209,29,0,0,0,0,97,54,40,0,0,238,0,0,0
VA,Henrico,12/31/2018,365,315,49,1,0,0,0,147,54,36,0,4,245,0,116,0
VA,Hopewell,12/31/2018,61,61,0,0,0,0,0,19,14,10,0,0,0,0,0,61
VA,Loudoun,12/31/2018,365,322,43,0,0,0,0,93,54,34,0,86,235,0,44,0
VA,Lynchburg,12/31/2018,112,106,6,0,0,0,0,55,46,26,0,0,0,0,112,0
VA,Madison,12/31/2018,356,318,38,0,0,0,0,90,51,38,0,0,337,0,19,0
VA,Norfolk,12/31/2018,365,357,8,0,0,0,0,60,34,16,13,252,0,2,98,0
VA,Prince Edward,12/31/2018,347,328,19,0,0,0,0,93,45,31,0,0,347,0,0,0
VA,Prince William,12/31/2018,345,316,29,0,0,0,0,100,48,32,0,101,244,0,0,0
VA,Richmond,12/31/2018,364,312,52,0,0,0,0,75,53,33,0,62,0,0,302,0
VA,Roanoke,12/31/2018,365,321,44,0,0,0,0,87,53,37,0,16,189,0,160,0
VA,Rockbridge,12/31/2018,268,253,15,0,0,0,0,90,46,31,0,0,203,0,65,0
VA,Rockingham,12/31/2018,365,339,26,0,0,0,0,80,48,32,0,96,229,0,40,0
VA,Salem,12/31/2018,113,103,10,0,0,0,0,72,49,26,0,0,0,0,113,0
VA,Stafford,12/31/2018,264,240,23,1,0,0,0,112,50,35,0,0,245,0,0,19
VA,Suffolk,12/31/2018,245,224,21,0,0,0,0,87,50,39,0,0,245,0,0,0
VA,Virginia Beach,12/31/2018,107,98,9,0,0,0,0,65,49,25,0,0,0,0,107,0
VA,Winchester,12/31/2018,60,60,0,0,0,0,0,20,16,8,0,0,0,0,0,60
VA,Wythe,12/31/2018,237,207,30,0,0,0,0,84,54,40,0,0,237,0,0,0
WA,Adams,12/31/2018,350,313,29,4,4,0,0,183,52,13,0,0,0,0,350,0
WA,Asotin,12/31/2018,325,259,58,6,2,0,0,187,68,27,0,0,0,0,325,0
WA,Benton,12/31/2018,365,291,60,12,2,0,0,178,65,34,0,0,129,0,189,47
WA,Chelan,12/31/2018,365,290,50,8,12,4,1,426,69,27,0,0,0,0,365,0
WA,Clallam,12/31/2018,365,297,60,3,4,1,0,205,55,38,0,0,182,0,183,0
WA,Clark,12/31/2018,365,310,49,6,0,0,0,135,55,31,0,0,130,0,235,0
WA,Columbia,12/31/2018,307,271,29,6,1,0,0,181,53,17,0,0,0,0,307,0
WA,Cowlitz,12/31/2018,365,338,23,2,2,0,0,152,45,20,0,0,0,0,365,0
WA,Franklin,12/31/2018,360,319,34,5,2,0,0,174,52,17,0,0,0,0,360,0
WA,Garfield,12/31/2018,364,332,28,3,1,0,0,166,46,15,0,0,0,0,364,0
WA,Grant,12/31/2018,365,307,47,4,6,1,0,248,59,20,0,30,0,0,335,0
WA,Grays Harbor,12/31/2018,365,344,17,1,3,0,0,163,39,22,0,0,0,0,365,0
WA,Jefferson,12/31/2018,359,342,11,3,3,0,0,176,36,19,0,0,0,0,359,0
WA,King,12/31/2018,365,267,84,8,6,0,0,192,68,40,0,101,109,0,155,0
WA,Kitsap,12/31/2018,349,333,11,2,3,0,0,172,34,12,0,0,0,0,349,0
WA,Kittitas,12/31/2018,358,310,36,5,7,0,0,197,57,19,0,0,0,0,358,0
WA,Klickitat,12/31/2018,257,220,32,4,1,0,0,157,58,20,0,0,0,0,257,0
WA,Lewis,12/31/2018,365,324,35,3,3,0,0,167,53,21,0,0,0,0,365,0
WA,Mason,12/31/2018,365,331,28,4,2,0,0,164,49,21,0,0,0,0,365,0
WA,Okanogan,12/31/2018,365,219,113,9,22,1,1,311,79,40,0,0,0,0,365,0
WA,Pierce,12/31/2018,365,278,76,5,6,0,0,178,73,42,0,17,240,0,108,0
WA,Skagit,12/31/2018,365,341,16,5,3,0,0,180,42,29,0,6,195,0,164,0
WA,Snohomish,12/31/2018,365,291,65,5,4,0,0,177,64,25,0,0,0,0,365,0
WA,Spokane,12/31/2018,365,269,84,6,5,1,0,257,71,38,0,0,111,0,207,47
WA,Stevens,12/31/2018,365,250,98,8,9,0,0,197,70,35,0,0,0,0,297,68
WA,Thurston,12/31/2018,343,305,32,1,5,0,0,173,53,26,0,0,133,0,210,0
WA,Walla Walla,12/31/2018,365,311,46,5,2,1,0,217,57,20,0,0,0,0,293,72
WA,Whatcom,12/31/2018,365,248,98,16,3,0,0,182,77,38,0,0,56,195,114,0
WA,Whitman,12/31/2018,365,325,33,5,2,0,0,177,52,17,0,0,0,0,365,0
WA,Yakima,12/31/2018,365,239,110,7,7,2,0,214,79,40,0,0,0,0,359,6
WV,Berkeley,12/31/2018,281,249,32,0,0,0,0,87,52,37,0,0,221,0,60,0
WV,Brooke,12/31/2018,365,322,41,2,0,0,0,110,52,20,0,0,0,125,113,127
WV,Cabell,12/31/2018,282,242,40,0,0,0,0,100,55,37,0,0,217,0,65,0
WV,Gilmer,12/31/2018,360,346,14,0,0,0,0,90,44,29,0,0,360,0,0,0
WV,Greenbrier,12/31/2018,232,222,10,0,0,0,0,84,48,38,0,0,232,0,0,0
WV,Hancock,12/31/2018,365,326,38,1,0,0,0,105,54,32,0,0,208,56,61,40
WV,Harrison,12/31/2018,117,104,13,0,0,0,0,61,52,27,0,0,0,0,117,0
WV,Kanawha,12/31/2018,365,303,61,1,0,0,0,105,55,39,2,0,168,1,194,0
WV,Marion,12/31/2018,117,105,12,0,0,0,0,63,51,28,0,0,0,0,117,0
WV,Marshall,12/31/2018,365,294,71,0,0,0,0,93,56,26,0,0,0,136,229,0
WV,Mason,12/31/2018,347,337,8,2,0,0,0,124,23,1,0,0,0,347,0,0
WV,Mineral,12/31/2018,362,319,20,14,9,0,0,200,61,3,0,0,0,362,0,0
WV,Monongalia,12/31/2018,341,311,30,0,0,0,0,93,49,34,0,0,224,66,51,0
WV,Ohio,12/31/2018,283,241,41,1,0,0,0,105,58,39,0,0,233,0,50,0
WV,Tucker,12/31/2018,365,336,29,0,0,0,0,74,48,34,0,0,359,0,6,0
WV,Wood,12/31/2018,363,341,22,0,0,0,0,77,47,33,0,0,220,80,63,0
WI,Ashland,12/31/2018,360,333,27,0,0,0,0,84,49,35,0,0,332,0,28,0
WI,Brown,12/31/2018,365,307,57,1,0,0,0,105,56,38,0,0,209,7,149,0
WI,Columbia,12/31/2018,246,217,28,1,0,0,0,122,51,39,0,0,246,0,0,0
WI,Dane,12/31/2018,365,276,87,2,0,0,0,112,64,41,0,0,173,0,191,1
WI,Dodge,12/31/2018,365,278,84,3,0,0,0,133,64,41,0,0,251,0,114,0
WI,Door,12/31/2018,224,199,21,4,0,0,0,133,51,40,0,0,224,0,0,0
WI,Eau Claire,12/31/2018,365,282,82,1,0,0,0,129,62,41,0,0,190,0,175,0
WI,Fond du Lac,12/31/2018,244,213,30,1,0,0,0,101,54,39,0,0,244,0,0,0
WI,Forest,12/31/2018,365,321,44,0,0,0,0,93,54,36,0,0,321,0,44,0
WI,Grant,12/31/2018,351,296,55,0,0,0,0,81,55,31,0,0,0,0,351,0
WI,Jefferson,12/31/2018,243,209,32,2,0,0,0,126,58,39,0,0,243,0,0,0
WI,Kenosha,12/31/2018,365,268,83,11,3,0,0,166,74,42,0,0,230,0,135,0
WI,Kewaunee,12/31/2018,240,200,35,4,1,0,0,151,64,42,0,0,240,0,0,0
WI,La Crosse,12/31/2018,365,300,65,0,0,0,0,97,59,39,0,0,186,0,179,0
WI,Manitowoc,12/31/2018,239,202,30,5,2,0,0,169,64,40,0,0,239,0,0,0
WI,Marathon,12/31/2018,232,205,27,0,0,0,0,97,54,39,0,0,232,0,0,0
WI,Milwaukee,12/31/2018,365,247,113,4,1,0,0,151,71,43,0,17,184,0,164,0
WI,Oneida,12/31/2018,365,358,7,0,0,0,0,69,16,0,0,0,0,365,0,0
WI,Outagamie,12/31/2018,365,271,85,9,0,0,0,132,67,41,0,0,187,44,134,0
WI,Ozaukee,12/31/2018,363,280,76,5,2,0,0,169,66,40,0,0,225,0,138,0
WI,Racine,12/31/2018,236,187,38,9,2,0,0,161,77,42,0,0,236,0,0,0
WI,Rock,12/31/2018,246,217,28,1,0,0,0,133,54,39,0,0,246,0,0,0
WI,Sauk,12/31/2018,365,301,63,1,0,0,0,122,59,39,0,0,209,0,153,3
WI,Sheboygan,12/31/2018,239,186,42,9,2,0,0,185,84,43,0,0,239,0,0,0
WI,Taylor,12/31/2018,365,308,57,0,0,0,0,93,58,38,0,0,266,0,99,0
WI,Vilas,12/31/2018,360,319,41,0,0,0,0,100,52,34,0,0,206,0,154,0
WI,Walworth,12/31/2018,237,202,33,2,0,0,0,126,58,40,0,0,237,0,0,0
WI,Waukesha,12/31/2018,365,274,88,3,0,0,0,122,64,41,0,0,177,0,188,0
WY,Albany,12/31/2018,365,223,139,3,0,0,0,115,74,48,0,1,296,0,8,60
WY,Big Horn,12/31/2018,348,311,37,0,0,0,0,84,51,39,0,0,348,0,0,0
WY,Campbell,12/31/2018,365,266,95,2,2,0,0,169,64,42,0,1,231,0,17,116
WY,Carbon,12/31/2018,365,291,74,0,0,0,0,90,61,42,0,17,341,7,0,0
WY,Converse,12/31/2018,365,311,53,1,0,0,0,102,55,40,0,2,329,0,5,29
WY,Fremont,12/31/2018,365,252,111,2,0,0,0,120,67,46,0,0,325,7,33,0
WY,Johnson,12/31/2018,228,190,38,0,0,0,0,90,57,39,0,1,215,0,0,12
WY,Laramie,12/31/2018,365,295,69,1,0,0,0,109,61,43,0,7,332,0,22,4
WY,Lincoln,12/31/2018,365,343,22,0,0,0,0,82,44,16,0,0,0,0,0,365
WY,Natrona,12/31/2018,365,289,76,0,0,0,0,90,58,42,0,12,345,1,7,0
WY,Park,12/31/2018,212,201,9,2,0,0,0,136,42,31,0,0,122,0,66,24
WY,Platte,12/31/2018,61,58,3,0,0,0,0,55,36,15,0,0,0,0,0,61
WY,Sheridan,12/31/2018,365,260,102,3,0,0,0,123,67,45,0,0,303,0,57,5
WY,Sublette,12/31/2018,365,233,132,0,0,0,0,97,71,47,0,0,342,0,21,2
WY,Sweetwater,12/31/2018,365,207,149,8,1,0,0,163,74,48,0,3,287,8,5,62
WY,Teton,12/31/2018,365,286,78,1,0,0,0,106,61,44,0,0,340,0,24,1
WY,Uinta,12/31/2018,365,287,77,1,0,0,0,108,61,44,0,2,354,0,0,9
WY,Weston,12/31/2018,365,316,48,1,0,0,0,101,54,41,0,0,340,25,0,0
