data_state,county,poverty_estimate,poverty_percentage
TX,Baylor,620,17.7
TX,Bee,"6,597",26.6
TX,Bell,"46,542",13.8
TX,Bexar,"299,023",15.6
TX,Blanco,"1,224",10.6
TX,Borden,74,11
TX,Bosque,"2,866",16
TX,Bowie,"13,959",15.9
TX,Brazoria,"31,735",9
TX,Brazos,"49,752",23.9
TX,Brewster,"1,298",14
TX,Briscoe,233,15.3
TX,Brooks,"2,509",35
TX,Brown,"6,099",16.8
TX,Burleson,"2,946",16.6
TX,Burnet,"4,722",10.4
TX,Caldwell,"5,892",14.5
TX,Calhoun,"3,497",16.3
TX,Callahan,"1,936",14
TX,Cameron,"116,191",27.7
TX,Camp,"2,588",20.3
TX,Carson,510,8.5
TX,Cass,"5,614",19
TX,Castro,"1,337",17.2
TX,Chambers,"3,914",9.5
TX,Cherokee,"8,467",17.2
TX,Childress,"1,133",20.3
TX,Clay,"1,218",11.8
TX,Cochran,695,24.8
TX,Coke,432,13.3
TX,Coleman,"2,103",25.2
TX,Collin,"56,725",5.9
TX,Collingsworth,528,18
TX,Colorado,"3,101",14.9
TX,Comal,"12,473",8.9
TX,Comanche,"2,003",15
TX,Concho,412,15.4
TX,Cooke,"5,104",13
TX,Coryell,"8,556",13.6
TX,Cottle,293,21.2
TX,Crane,541,11.7
TX,Crockett,591,16.8
TX,Crosby,"1,300",22.3
TX,Culberson,489,22.1
TX,Dallam,826,11.5
TX,Dallas,"382,477",14.8
TX,Dawson,"2,475",21.7
TX,Deaf Smith,"3,286",17.7
TX,Delta,915,17.5
TX,Denton,"58,411",7.1
TX,DeWitt,"3,445",18.8
TX,Dickens,400,21.2
TX,Dimmit,"3,217",31.2
TX,Donley,621,19.9
TX,Duval,"3,037",28.6
TX,Eastland,"2,961",16.8
TX,Ector,"20,860",13.5
TX,Edwards,439,22.6
TX,Ellis,"14,521",8.5
TX,El Paso,"172,972",21
TX,Erath,"6,016",15.8
TX,Falls,"4,280",27.6
TX,Fannin,"4,047",12.9
TX,Fayette,"2,675",10.8
TX,Fisher,569,14.7
TX,Floyd,"1,172",20.2
TX,Foard,214,18
TX,Fort Bend,"60,772",8
TX,Franklin,"1,583",14.8
TX,Freestone,"2,896",16.1
TX,Frio,"4,524",27.9
TX,Gaines,"3,087",15
TX,Galveston,"39,606",12
TX,Garza,"1,114",25.3
TX,Gillespie,"2,851",10.9
TX,Glasscock,127,9.4
TX,Goliad,"1,136",15.2
TX,Gonzales,"3,420",16.7
TX,Gray,"3,466",17
TX,Grayson,"17,242",13.4
TX,Gregg,"19,769",16.5
TX,Grimes,"4,528",18
TX,Guadalupe,"14,624",9.3
TX,Hale,"6,234",19.9
TX,Hall,725,24
TX,Hamilton,"1,322",16.1
TX,Hansford,640,11.9
TX,Hardeman,714,18
TX,Hardin,"7,175",12.7
TX,Harris,"733,605",15.9
TX,Harrison,"11,315",17.3
TX,Hartley,408,8.9
TX,Haskell,"1,071",20.6
TX,Hays,"25,221",12.2
TX,Hemphill,397,10
TX,Henderson,"13,666",17.2
TX,Hidalgo,"251,593",29.5
TX,Hill,"5,229",14.9
TX,Hockley,"3,584",16.2
TX,Hood,"6,074",10.6
TX,Hopkins,"4,950",13.7
TX,Houston,"4,533",22.3
TX,Howard,"5,409",18.1
TX,Hudspeth,789,18.3
TX,Hunt,"15,389",16.9
TX,Hutchinson,"2,715",12.9
TX,Irion,141,9.3
TX,Jack,"1,345",17.4
TX,Jackson,"2,316",16
TX,Jasper,"6,898",20
TX,Jeff Davis,281,12.8
TX,Jefferson,"44,734",18.6
TX,Jim Hogg,"1,413",27.3
TX,Jim Wells,"9,579",23.7
TX,Johnson,"17,019",10.4
TX,Jones,"3,084",20.9
TX,Karnes,"2,700",22.1
TX,Kaufman,"11,316",9.3
TX,Kendall,"3,160",7.3
TX,Kenedy,63,15.2
TX,Kent,94,13.3
TX,Kerr,"6,597",13.3
TX,Kimble,812,18.6
TX,King,41,13.9
TX,Kinney,684,20.1
TX,Kleberg,"7,504",25.5
TX,Knox,743,20.6
TX,Lamar,"7,915",16.2
TX,Lamb,"2,601",20
TX,Lampasas,"2,742",13.2
TX,La Salle,"1,731",29.2
TX,Lavaca,"2,365",12.1
TX,Lee,"2,124",12.7
TX,Leon,"2,759",16.1
TX,Liberty,"12,132",15.5
TX,Limestone,"4,192",19.1
TX,Lipscomb,448,13.4
TX,Live Oak,"1,922",17.4
TX,Llano,"2,704",12.9
TX,Loving,13,9.7
TX,Lubbock,"55,533",18.9
TX,Lynn,"1,047",18.1
TX,McCulloch,"1,515",19.4
TX,McLennan,"42,008",17.3
TX,McMullen,89,11.6
TX,Madison,"2,136",18.3
TX,Marion,"2,263",22.8
TX,Martin,743,13.3
TX,Mason,527,12.5
TX,Matagorda,"6,540",18
TX,Maverick,"15,411",27
TX,Medina,"7,031",14.7
TX,Menard,430,20.6
TX,Midland,"17,528",10.7
TX,Milam,"4,744",19.3
TX,Mills,754,15.8
TX,Mitchell,"1,400",20.6
TX,Montague,"2,952",15.3
TX,Montgomery,"50,397",8.9
TX,Moore,"2,551",11.7
TX,Morris,"2,274",18.4
TX,Motley,217,17.7
TX,Nacogdoches,"14,453",23.9
TX,Navarro,"8,105",16.9
TX,Newton,"2,739",20.8
TX,Nolan,"2,778",19.3
TX,Nueces,"57,008",16.1
TX,Ochiltree,"1,233",12.3
TX,Oldham,238,12.8
TX,Orange,"11,526",13.7
TX,Palo Pinto,"4,726",16.8
TX,Panola,"3,418",15
TX,Parker,"10,515",8
TX,Parmer,"1,296",13.3
TX,Pecos,"2,792",20.6
TX,Polk,"8,060",18
TX,Potter,"21,038",18.5
TX,Presidio,"1,672",23.4
TX,Rains,"1,984",17
TX,Randall,"11,635",8.8
TX,Reagan,419,11.4
TX,Real,608,18.2
TX,Red River,"2,345",19.5
TX,Reeves,"3,051",25.1
TX,Refugio,"1,198",16.9
TX,Roberts,65,7
TX,Robertson,"2,952",17.4
TX,Rockwall,"5,039",5.3
TX,Runnels,"1,742",17.3
TX,Rusk,"7,293",15.2
TX,Sabine,"2,093",20.2
TX,San Augustine,"1,735",21.6
TX,San Jacinto,"5,094",18.2
TX,San Patricio,"12,613",19
TX,San Saba,913,17.1
TX,Schleicher,485,16.2
TX,Scurry,"2,649",17.2
TX,Shackelford,469,14.2
TX,Shelby,"5,247",20.8
TX,Sherman,378,12.5
TX,Smith,"34,767",15.6
TX,Somervell,901,10.4
TX,Starr,"20,344",32
TX,Stephens,"1,682",19.5
TX,Sterling,153,12.2
TX,Stonewall,208,15.3
TX,Sutton,535,14.3
TX,Swisher,"1,367",19.9
TX,Tarrant,"234,362",11.6
TX,Taylor,"20,000",15.2
TX,Terrell,156,19.3
TX,Terry,"2,475",21.5
TX,Throckmorton,235,15.4
TX,Titus,"5,256",16.3
TX,Tom Green,"15,211",13.5
TX,Travis,"139,071",11.5
TX,Trinity,"3,046",21
TX,Tyler,"3,813",19.6
TX,Upshur,"6,651",16.4
TX,Upton,505,14
TX,Uvalde,"5,423",20.5
TX,Val Verde,"10,123",21.4
TX,Van Zandt,"7,118",13.1
TX,Victoria,"14,191",15.7
TX,Walker,"12,775",23.1
TX,Waller,"7,315",15.5
TX,Ward,"1,711",15.1
TX,Washington,"4,248",12.9
TX,Webb,"74,061",27.3
TX,Wharton,"6,627",16
TX,Wheeler,769,14.5
TX,Wichita,"20,057",16.8
TX,Wilbarger,"2,031",16.4
TX,Willacy,"6,371",35
TX,Williamson,"32,931",6.1
TX,Wilson,"4,414",9.1
TX,Winkler,"1,095",14.7
TX,Wise,"7,211",11.1
TX,Wood,"6,470",15.2
TX,Yoakum,"1,020",12
TX,Young,"2,787",15.8
TX,Zapata,"4,282",30
TX,Zavala,"3,642",31.6
UT,Beaver,583,9.2
UT,Box Elder,"4,253",7.9
UT,Cache,"18,068",15
UT,Carbon,"3,016",15.3
UT,Daggett,69,6.7
UT,Davis,"18,584",5.4
UT,Duchesne,"2,625",13.3
UT,Emery,"1,324",13.2
UT,Garfield,484,9.9
UT,Grand,"1,036",10.8
UT,Iron,"7,821",15.6
UT,Juab,"1,136",10.2
UT,Kane,796,10.9
UT,Millard,"1,582",12.4
UT,Morgan,488,4.1
UT,Piute,231,16.7
UT,Rich,220,9.2
UT,Salt Lake,"103,384",9.2
UT,San Juan,"3,895",25.9
UT,Sanpete,"3,861",14.2
UT,Sevier,"2,601",12.4
UT,Summit,"1,988",4.9
UT,Tooele,"4,541",6.8
UT,Uintah,"4,434",12.7
UT,Utah,"62,063",10.5
UT,Wasatch,"1,648",5.2
UT,Washington,"18,252",11.2
UT,Wayne,372,13.7
UT,Weber,"26,782",10.8
VT,Addison,"2,846",8.3
VT,Bennington,"4,201",12.3
VT,Caledonia,"4,365",15
VT,Chittenden,"16,489",10.8
VT,Essex,911,14.6
VT,Franklin,"4,308",8.9
VT,Grand Isle,571,8.2
VT,Lamoille,"2,902",11.8
VT,Orange,"2,943",10.4
VT,Orleans,"3,962",15.2
VT,Rutland,"6,106",10.8
VT,Washington,"5,252",9.4
VT,Windham,"4,827",11.6
VT,Windsor,"5,385",9.9
VA,Accomack,"5,715",17.8
VA,Albemarle,"8,015",7.9
VA,Alleghany,"2,160",14.5
VA,Amelia,"1,466",11.4
VA,Amherst,"3,855",12.7
VA,Appomattox,"1,855",11.9
VA,Arlington,"13,284",5.7
VA,Augusta,"6,411",8.9
VA,Bath,428,10.1
VA,Bedford,"6,949",9
VA,Bland,772,13.7
VA,Botetourt,"2,102",6.4
VA,Brunswick,"3,093",21.5
VA,Buchanan,"5,734",27.9
VA,Buckingham,"2,600",17.5
VA,Campbell,"6,157",11.3
VA,Caroline,"2,859",9.6
VA,Carroll,"4,947",16.8
VA,Charles City,835,12
VA,Charlotte,"2,073",17.4
VA,Chesterfield,"22,626",6.7
VA,Clarke,953,6.7
VA,Craig,590,11.7
VA,Culpeper,"4,900",9.9
VA,Cumberland,"1,498",15.3
VA,Dickenson,"3,569",25
VA,Dinwiddie,"2,781",10.1
VA,Essex,"1,482",13.6
VA,Fairfax,"75,911",6.7
VA,Fauquier,"3,947",5.7
VA,Floyd,"1,939",12.4
VA,Fluvanna,"1,688",6.7
VA,Franklin,"7,338",13.3
VA,Frederick,"5,723",6.7
VA,Giles,"1,900",11.4
VA,Gloucester,"3,598",9.8
VA,Goochland,"1,340",6.1
VA,Grayson,"2,779",19.1
VA,Greene,"1,603",8.3
VA,Greensville,"1,970",23.9
VA,Halifax,"6,036",17.9
VA,Hanover,"5,655",5.4
VA,Henrico,"30,836",9.5
VA,Henry,"8,183",16.2
VA,Highland,275,12.5
VA,Isle of Wight,"3,087",8.5
VA,James City,"5,049",6.8
VA,King and Queen,862,12.3
VA,King George,"1,753",6.8
VA,King William,"1,135",6.8
VA,Lancaster,"1,365",12.9
VA,Lee,"6,270",28.2
VA,Loudoun,"11,895",3
VA,Louisa,"3,851",10.8
VA,Lunenburg,"2,299",20.5
VA,Madison,"1,488",11.3
VA,Mathews,842,9.7
VA,Mecklenburg,"5,222",17.5
VA,Middlesex,"1,406",13.6
VA,Montgomery,"20,468",23
VA,Nelson,"1,959",13.2
VA,New Kent,"1,165",5.5
VA,Northampton,"2,157",18.6
VA,Northumberland,"1,761",14.4
VA,Nottoway,"2,914",22.1
VA,Orange,"3,231",9.1
VA,Page,"3,618",15.4
VA,Patrick,"2,518",14.5
VA,Pittsylvania,"7,601",12.6
VA,Powhatan,"1,488",5.4
VA,Prince Edward,"4,392",23.4
VA,Prince George,"3,590",10.7
VA,Prince William,"28,074",6.1
VA,Pulaski,"4,882",14.8
VA,Rappahannock,651,8.9
VA,Richmond,"1,343",18.4
VA,Roanoke,"6,681",7.3
VA,Rockbridge,"2,787",12.6
VA,Rockingham,"6,611",8.4
VA,Russell,"5,396",20.2
VA,Scott,"3,689",17.6
VA,Shenandoah,"4,047",9.5
VA,Smyth,"5,305",17.7
VA,Southampton,"2,375",14.7
VA,Spotsylvania,"9,160",6.9
VA,Stafford,"6,522",4.6
VA,Surry,833,12.8
VA,Sussex,"1,967",22.4
VA,Tazewell,"7,163",18.1
VA,Warren,"3,583",9.3
VA,Washington,"7,308",13.9
VA,Westmoreland,"2,742",15.5
VA,Wise,"8,285",23.3
VA,Wythe,"3,959",13.8
VA,York,"3,321",5
VA,Alexandria city,"15,922",10.1
VA,Bristol city,"3,206",19.3
VA,Buena Vista city,826,14
VA,Charlottesville city,"9,333",20.3
VA,Chesapeake city,"21,928",9.3
VA,Colonial Heights city,"1,718",9.8
VA,Covington city,861,15.9
VA,Danville city,"9,679",24.4
VA,Emporia city,"1,180",23.4
VA,Fairfax city,"1,827",7.7
VA,Falls Church city,498,3.4
VA,Franklin city,"1,674",20.8
VA,Fredericksburg city,"3,627",14.1
VA,Galax city,"1,363",21.5
VA,Hampton city,"20,069",15.5
VA,Harrisonburg city,"10,837",23.3
VA,Hopewell city,"4,434",19.9
VA,Lexington city,"1,069",24.5
VA,Lynchburg city,"13,132",18.8
VA,Manassas city,"3,595",8.7
VA,Manassas Park city,"1,169",7.1
VA,Martinsville city,"2,879",22.5
VA,Newport News city,"29,521",17.2
VA,Norfolk city,"44,181",20.9
VA,Norton city,863,22.3
VA,Petersburg city,"6,804",21.8
VA,Poquoson city,600,5
VA,Portsmouth city,"16,935",18.5
VA,Radford city,"4,213",28.6
VA,Richmond city,"51,609",24
VA,Roanoke city,"18,940",19.3
VA,Salem city,"2,567",10.8
VA,Staunton city,"3,072",13.1
VA,Suffolk city,"10,067",11.3
VA,Virginia Beach city,"36,669",8.3
VA,Waynesboro city,"3,282",14.9
VA,Williamsburg city,"2,396",22.5
VA,Winchester city,"3,395",12.6
WA,Adams,"3,040",15.8
WA,Asotin,"2,867",12.9
WA,Benton,"23,587",12
WA,Chelan,"10,059",13.3
WA,Clallam,"12,090",16.4
WA,Clark,"48,088",10.2
WA,Columbia,537,13.5
WA,Cowlitz,"17,302",16.4
WA,Douglas,"5,578",13.4
WA,Ferry,"1,297",17.3
WA,Franklin,"11,904",13.4
WA,Garfield,305,14
WA,Grant,"13,838",14.7
WA,Grays Harbor,"12,780",18.3
WA,Island,"7,467",9.2
WA,Jefferson,"3,886",12.7
WA,King,"200,415",9.3
WA,Kitsap,"21,357",8.3
WA,Kittitas,"6,185",14.2
WA,Klickitat,"3,139",14.5
WA,Lewis,"11,610",15
WA,Lincoln,"1,322",12.6
WA,Mason,"8,825",14.5
WA,Okanogan,"8,415",20.4
WA,Pacific,"3,612",16.9
WA,Pend Oreille,"2,153",16.3
WA,Pierce,"87,596",10.2
WA,San Juan,"1,697",10.3
WA,Skagit,"14,061",11.3
WA,Skamania,"1,410",12
WA,Snohomish,"58,157",7.3
WA,Spokane,"69,334",14.1
WA,Stevens,"6,589",14.8
WA,Thurston,"29,034",10.5
WA,Wahkiakum,518,12.3
WA,Walla Walla,"7,607",13.6
WA,Whatcom,"28,131",13
WA,Whitman,"9,161",21.4
WA,Yakima,"44,726",18.1
WV,Barbour,"3,278",21.2
WV,Berkeley,"13,394",11.8
WV,Boone,"4,741",21.4
WV,Braxton,"3,114",22.5
WV,Brooke,"2,864",13.2
WV,Cabell,"23,726",26.1
WV,Calhoun,"1,794",24.8
WV,Clay,"2,360",27.3
WV,Doddridge,"1,525",20.1
WV,Fayette,"9,268",22.3
WV,Gilmer,"1,632",26.6
WV,Grant,"1,664",14.5
WV,Greenbrier,"6,381",18.5
WV,Hampshire,"3,891",16.9
WV,Hancock,"4,337",14.9
WV,Hardy,"1,951",14.4
WV,Harrison,"11,220",16.8
WV,Jackson,"4,867",17
WV,Jefferson,"5,751",10.4
WV,Kanawha,"32,592",18.1
WV,Lewis,"2,922",18.4
WV,Lincoln,"5,304",25.7
WV,Logan,"9,401",29.2
WV,McDowell,"5,793",31.7
WV,Marion,"8,882",16.2
WV,Marshall,"5,823",19.1
WV,Mason,"5,258",20.2
WV,Mercer,"12,298",21
WV,Mineral,"3,590",13.6
WV,Mingo,"7,423",31
WV,Monongalia,"16,945",17.3
WV,Monroe,"2,193",16.5
WV,Morgan,"2,277",13
WV,Nicholas,"4,978",20.1
WV,Ohio,"5,072",12.7
WV,Pendleton,"1,054",15.3
WV,Pleasants,889,13.1
WV,Pocahontas,"1,526",18.9
WV,Preston,"5,496",17.5
WV,Putnam,"5,854",10.4
WV,Raleigh,"14,153",19.9
WV,Randolph,"5,172",19.6
WV,Ritchie,"1,772",18.5
WV,Roane,"2,938",21.2
WV,Summers,"3,429",28.8
WV,Taylor,"2,620",16
WV,Tucker,"1,088",16.2
WV,Tyler,"1,389",16
WV,Upshur,"5,252",22.7
WV,Wayne,"8,125",20.4
WV,Webster,"2,321",28.1
WV,Wetzel,"3,137",20.6
WV,Wirt,"1,105",19.2
WV,Wood,"15,268",18.2
WV,Wyoming,"5,402",25.7
WI,Adams,"2,785",14.8
WI,Ashland,"2,238",15.1
WI,Barron,"5,822",13.1
WI,Bayfield,"1,826",12.3
WI,Brown,"24,743",9.7
WI,Buffalo,"1,228",9.4
WI,Burnett,"1,928",12.7
WI,Calumet,"2,706",5.4
WI,Chippewa,"6,158",10.1
WI,Clark,"4,013",11.8
WI,Columbia,"4,241",7.6
WI,Crawford,"1,908",12.4
WI,Dane,"59,174",11.3
WI,Dodge,"7,001",8.6
WI,Door,"2,092",7.7
WI,Douglas,"4,859",11.6
WI,Dunn,"4,789",11.6
WI,Eau Claire,"14,304",14.5
WI,Florence,520,12.1
WI,Fond du Lac,"8,544",8.6
WI,Forest,"1,321",15.1
WI,Grant,"6,385",13.6
WI,Green,"2,932",8
WI,Green Lake,"1,858",10
WI,Iowa,"2,052",8.7
WI,Iron,841,15.1
WI,Jackson,"2,552",13.3
WI,Jefferson,"7,012",8.5
WI,Juneau,"3,700",14.8
WI,Kenosha,"18,729",11.4
WI,Kewaunee,"1,614",8
WI,La Crosse,"13,535",12
WI,Lafayette,"1,801",10.9
WI,Langlade,"2,624",14
WI,Lincoln,"2,791",10.3
WI,Manitowoc,"7,178",9.2
WI,Marathon,"13,353",10
WI,Marinette,"5,255",13.3
WI,Marquette,"1,941",12.8
WI,Menominee,"1,256",27.6
WI,Milwaukee,"177,959",19.1
WI,Monroe,"5,093",11.4
WI,Oconto,"3,339",9
WI,Oneida,"3,262",9.4
WI,Outagamie,"13,045",7.1
WI,Ozaukee,"4,244",4.9
WI,Pepin,761,10.7
WI,Pierce,"3,093",7.8
WI,Polk,"3,970",9.3
WI,Portage,"7,973",11.9
WI,Price,"1,493",11.3
WI,Racine,"20,857",10.9
WI,Richland,"2,242",13.1
WI,Rock,"19,338",12.1
WI,Rusk,"2,053",14.7
WI,St. Croix,"3,944",4.5
WI,Sauk,"6,266",9.9
WI,Sawyer,"2,731",17
WI,Shawano,"4,664",11.6
WI,Sheboygan,"8,789",7.8
WI,Taylor,"2,083",10.4
WI,Trempealeau,"2,532",8.8
WI,Vernon,"5,157",17
WI,Vilas,"2,979",13.9
WI,Walworth,"10,618",10.6
WI,Washburn,"1,993",12.8
WI,Washington,"7,124",5.3
WI,Waukesha,"19,090",4.8
WI,Waupaca,"5,269",10.6
WI,Waushara,"2,819",12.2
WI,Winnebago,"18,076",11.1
WI,Wood,"7,704",10.7
WY,Albany,"7,075",19.5
WY,Big Horn,"1,433",12.2
WY,Campbell,"4,271",9.4
WY,Carbon,"1,723",11.9
WY,Converse,"1,260",9.2
WY,Crook,565,7.7
WY,Fremont,"6,291",16.2
WY,Goshen,"1,572",12.9
WY,Hot Springs,556,12.1
WY,Johnson,792,9.5
WY,Laramie,"9,294",9.7
WY,Lincoln,"1,464",7.6
WY,Natrona,"8,631",11.1
WY,Niobrara,290,13.4
WY,Park,"2,694",9.4
WY,Platte,881,10.4
WY,Sheridan,"2,673",9.1
WY,Sublette,643,6.6
WY,Sweetwater,"4,253",10
WY,Teton,"1,348",5.8
WY,Uinta,"2,067",10.2
WY,Washakie,845,10.7
WY,Weston,699,10.6
