data_state,county,data_year,days_with_aqi,good_days,moderate_days,unhealthy_sensitive_days,unhealthy_days,very_unhealthy_days,hazardous_days,days_co,days_no2,days_ozone,days_so2
OR,Josephine,12/31/2018,363,233,91,17,22,0,0,0,0,0,0
OR,Klamath,12/31/2018,359,214,105,12,25,3,0,0,0,0,0
OR,Lake,12/31/2018,358,276,60,13,9,0,0,0,0,0,0
OR,Lane,12/31/2018,365,266,91,7,1,0,0,0,0,101,0
OR,Linn,12/31/2018,365,292,68,5,0,0,0,0,0,0,0
OR,Marion,12/31/2018,361,306,49,6,0,0,0,0,0,139,0
OR,Multnomah,12/31/2018,365,309,49,6,1,0,0,0,19,219,0
OR,Umatilla,12/31/2018,333,279,46,5,2,1,0,0,0,94,0
OR,Union,12/31/2018,362,321,35,5,1,0,0,0,0,0,0
OR,Wallowa,12/31/2018,328,280,46,2,0,0,0,0,0,0,0
OR,Wasco,12/31/2018,334,294,35,4,1,0,0,0,0,76,0
OR,Washington,12/31/2018,365,301,57,7,0,0,0,0,51,139,0
PA,Adams,12/31/2018,365,294,69,2,0,0,0,0,0,258,0
PA,Allegheny,12/31/2018,365,159,183,22,1,0,0,0,0,88,25
PA,Armstrong,12/31/2018,360,295,64,1,0,0,0,0,0,227,0
PA,Beaver,12/31/2018,365,246,113,6,0,0,0,0,2,207,0
PA,Berks,12/31/2018,365,270,90,5,0,0,0,0,0,239,0
PA,Blair,12/31/2018,362,296,65,1,0,0,0,0,0,239,4
PA,Bradford,12/31/2018,356,310,46,0,0,0,0,0,2,246,0
PA,Bucks,12/31/2018,333,288,33,9,3,0,0,0,0,333,0
PA,Cambria,12/31/2018,363,297,66,0,0,0,0,0,4,189,1
PA,Centre,12/31/2018,365,286,77,2,0,0,0,0,1,225,0
PA,Chester,12/31/2018,359,270,88,1,0,0,0,0,0,193,0
PA,Clearfield,12/31/2018,343,320,22,1,0,0,0,0,0,343,0
PA,Cumberland,12/31/2018,365,270,95,0,0,0,0,0,0,0,0
PA,Dauphin,12/31/2018,365,279,85,1,0,0,0,0,0,217,0
PA,Delaware,12/31/2018,365,193,166,6,0,0,0,0,1,86,0
PA,Elk,12/31/2018,351,325,26,0,0,0,0,0,0,351,0
PA,Erie,12/31/2018,365,280,85,0,0,0,0,0,7,198,0
PA,Fayette,12/31/2018,228,183,44,1,0,0,0,0,1,141,0
PA,Franklin,12/31/2018,353,343,10,0,0,0,0,0,0,353,0
PA,Greene,12/31/2018,360,323,37,0,0,0,0,0,0,273,0
PA,Indiana,12/31/2018,356,322,33,1,0,0,0,0,0,349,7
PA,Lackawanna,12/31/2018,365,306,59,0,0,0,0,0,19,200,0
PA,Lancaster,12/31/2018,365,246,114,5,0,0,0,0,0,183,0
PA,Lawrence,12/31/2018,358,329,29,0,0,0,0,0,0,358,0
PA,Lebanon,12/31/2018,365,260,103,2,0,0,0,0,0,187,0
PA,Lehigh,12/31/2018,365,272,91,2,0,0,0,0,0,232,0
PA,Luzerne,12/31/2018,365,340,24,1,0,0,0,0,0,354,0
PA,Lycoming,12/31/2018,345,327,18,0,0,0,0,0,0,344,0
PA,Mercer,12/31/2018,365,279,83,3,0,0,0,0,0,279,0
PA,Monroe,12/31/2018,355,319,34,2,0,0,0,0,0,331,0
PA,Montgomery,12/31/2018,352,284,61,7,0,0,0,0,0,216,0
PA,Northampton,12/31/2018,365,251,109,5,0,0,0,0,1,206,0
PA,Philadelphia,12/31/2018,365,217,138,9,1,0,0,0,7,139,0
PA,Somerset,12/31/2018,357,330,27,0,0,0,0,0,0,357,0
PA,Susquehanna,12/31/2018,88,81,7,0,0,0,0,0,0,0,0
PA,Tioga,12/31/2018,347,310,37,0,0,0,0,0,1,286,0
PA,Warren,12/31/2018,365,363,1,1,0,0,0,0,0,0,365
PA,Washington,12/31/2018,365,233,130,2,0,0,0,0,1,184,0
PA,Westmoreland,12/31/2018,364,321,41,2,0,0,0,0,0,263,0
PA,York,12/31/2018,365,268,96,1,0,0,0,0,9,214,0
PR,Adjuntas,12/31/2018,27,27,0,0,0,0,0,0,0,0,0
PR,Bayamon,12/31/2018,305,177,115,7,6,0,0,10,0,0,42
PR,Caguas,12/31/2018,201,200,1,0,0,0,0,177,0,0,0
PR,Catano,12/31/2018,349,288,59,2,0,0,0,0,0,39,63
PR,Fajardo,12/31/2018,24,24,0,0,0,0,0,0,0,0,0
PR,Guayama,12/31/2018,342,342,0,0,0,0,0,0,0,0,342
PR,Guaynabo,12/31/2018,302,291,8,2,1,0,0,100,111,0,0
PR,Ponce,12/31/2018,357,179,173,5,0,0,0,8,0,0,0
RI,Kent,12/31/2018,354,318,30,6,0,0,0,0,0,170,0
RI,Providence,12/31/2018,365,282,75,8,0,0,0,0,20,193,0
RI,Washington,12/31/2018,361,328,28,5,0,0,0,0,0,188,0
SC,Aiken,12/31/2018,228,206,22,0,0,0,0,0,0,228,0
SC,Anderson,12/31/2018,261,258,3,0,0,0,0,0,0,261,0
SC,Berkeley,12/31/2018,262,253,9,0,0,0,0,0,0,262,0
SC,Charleston,12/31/2018,359,327,32,0,0,0,0,0,3,201,0
SC,Chesterfield,12/31/2018,344,301,42,1,0,0,0,0,0,225,0
SC,Colleton,12/31/2018,364,339,25,0,0,0,0,0,0,234,0
SC,Darlington,12/31/2018,231,222,9,0,0,0,0,0,0,231,0
SC,Edgefield,12/31/2018,355,321,34,0,0,0,0,0,0,256,0
SC,Florence,12/31/2018,359,323,36,0,0,0,0,0,0,0,0
SC,Georgetown,12/31/2018,326,326,0,0,0,0,0,0,0,0,0
SC,Greenville,12/31/2018,365,298,67,0,0,0,0,0,13,208,0
SC,Horry,12/31/2018,289,271,18,0,0,0,0,0,0,289,0
SC,Lexington,12/31/2018,365,306,59,0,0,0,0,0,0,0,3
SC,Oconee,12/31/2018,364,323,41,0,0,0,0,0,0,311,0
SC,Pickens,12/31/2018,273,249,24,0,0,0,0,0,0,273,0
SC,Richland,12/31/2018,365,312,52,1,0,0,0,0,2,274,0
SC,Spartanburg,12/31/2018,365,296,69,0,0,0,0,0,0,154,0
SC,York,12/31/2018,362,308,51,3,0,0,0,0,0,286,5
SD,Brookings,12/31/2018,365,317,47,1,0,0,0,0,0,292,0
SD,Brown,12/31/2018,121,114,5,1,0,0,1,0,0,0,0
SD,Codington,12/31/2018,365,322,42,1,0,0,0,0,0,0,0
SD,Custer,12/31/2018,365,317,48,0,0,0,0,0,0,349,0
SD,Hughes,12/31/2018,354,339,14,1,0,0,0,0,0,0,0
SD,Jackson,12/31/2018,365,319,45,1,0,0,0,0,0,315,0
SD,Meade,12/31/2018,362,361,1,0,0,0,0,0,0,311,0
SD,Minnehaha,12/31/2018,365,309,53,3,0,0,0,0,11,269,0
SD,Pennington,12/31/2018,365,289,74,2,0,0,0,0,37,0,0
SD,Union,12/31/2018,365,288,74,3,0,0,0,0,0,246,0
TN,Anderson,12/31/2018,360,327,33,0,0,0,0,0,0,229,131
TN,Blount,12/31/2018,365,301,63,1,0,0,0,0,0,270,0
TN,Claiborne,12/31/2018,355,335,20,0,0,0,0,0,0,355,0
TN,Davidson,12/31/2018,365,255,105,4,1,0,0,0,22,121,0
TN,DeKalb,12/31/2018,348,331,17,0,0,0,0,0,0,348,0
TN,Dyer,12/31/2018,356,325,31,0,0,0,0,0,0,0,0
TN,Hamilton,12/31/2018,365,263,101,1,0,0,0,0,0,167,0
TN,Jefferson,12/31/2018,244,202,42,0,0,0,0,0,0,244,0
TN,Knox,12/31/2018,364,251,112,1,0,0,0,0,0,163,0
TN,Lawrence,12/31/2018,352,328,24,0,0,0,0,0,0,0,0
TN,Loudon,12/31/2018,365,313,51,1,0,0,0,0,0,198,0
TN,Madison,12/31/2018,351,321,30,0,0,0,0,0,0,0,0
TN,Maury,12/31/2018,331,307,24,0,0,0,0,0,0,0,0
TN,McMinn,12/31/2018,356,316,40,0,0,0,0,0,0,0,0
TN,Montgomery,12/31/2018,354,305,49,0,0,0,0,0,0,0,0
TN,Putnam,12/31/2018,352,319,33,0,0,0,0,0,0,0,0
TN,Roane,12/31/2018,355,323,32,0,0,0,0,0,0,0,0
TN,Sevier,12/31/2018,364,306,54,4,0,0,0,0,0,364,0
TN,Shelby,12/31/2018,365,274,83,8,0,0,0,0,16,232,0
TN,Sullivan,12/31/2018,365,240,111,14,0,0,0,0,0,158,123
TN,Sumner,12/31/2018,346,283,61,2,0,0,0,0,0,208,0
TN,Williamson,12/31/2018,245,212,32,1,0,0,0,0,0,245,0
TN,Wilson,12/31/2018,191,158,31,2,0,0,0,0,0,191,0
TX,Bell,12/31/2018,365,320,40,5,0,0,0,0,0,365,0
TX,Bexar,12/31/2018,365,251,103,10,1,0,0,0,6,199,2
TX,Bowie,12/31/2018,297,246,50,1,0,0,0,0,0,0,0
TX,Brazoria,12/31/2018,365,329,31,4,1,0,0,0,12,353,0
TX,Brewster,12/31/2018,363,312,51,0,0,0,0,0,0,314,0
TX,Cameron,12/31/2018,365,246,119,0,0,0,0,0,0,127,0
TX,Collin,12/31/2018,361,296,49,16,0,0,0,0,0,361,0
TX,Culberson,12/31/2018,115,108,7,0,0,0,0,0,0,0,0
TX,Dallas,12/31/2018,365,240,106,16,3,0,0,0,21,185,0
TX,Denton,12/31/2018,365,282,69,13,1,0,0,0,12,300,0
TX,Ector,12/31/2018,337,296,41,0,0,0,0,0,0,0,0
TX,El Paso,12/31/2018,365,133,215,15,2,0,0,0,26,190,0
TX,Ellis,12/31/2018,365,282,75,8,0,0,0,0,8,213,0
TX,Fayette,12/31/2018,330,292,38,0,0,0,0,0,0,0,0
TX,Freestone,12/31/2018,347,343,4,0,0,0,0,0,0,0,347
TX,Galveston,12/31/2018,365,315,40,9,0,1,0,0,5,295,2
TX,Gregg,12/31/2018,364,320,43,1,0,0,0,0,3,343,18
TX,Harris,12/31/2018,365,178,160,19,7,1,0,0,31,131,2
TX,Harrison,12/31/2018,365,301,63,1,0,0,0,0,1,196,22
TX,Hidalgo,12/31/2018,363,238,121,4,0,0,0,0,0,114,0
TX,Hood,12/31/2018,362,316,41,5,0,0,0,0,0,362,0
TX,Howard,12/31/2018,362,314,39,8,1,0,0,0,0,0,362
TX,Hunt,12/31/2018,365,329,32,3,1,0,0,0,3,362,0
TX,Hutchinson,12/31/2018,358,222,50,78,8,0,0,0,0,0,358
TX,Jefferson,12/31/2018,365,222,132,10,1,0,0,0,0,162,19
TX,Johnson,12/31/2018,354,302,44,7,1,0,0,0,0,354,0
TX,Kaufman,12/31/2018,365,305,59,1,0,0,0,0,2,260,0
TX,Kleberg,12/31/2018,342,243,95,3,1,0,0,0,0,0,0
TX,Lubbock,12/31/2018,303,275,27,1,0,0,0,0,0,0,0
TX,Maverick,12/31/2018,342,292,50,0,0,0,0,0,0,0,0
TX,McLennan,12/31/2018,312,268,44,0,0,0,0,1,0,267,0
TX,Milam,12/31/2018,350,350,0,0,0,0,0,0,0,0,350
TX,Montgomery,12/31/2018,365,277,77,10,1,0,0,0,0,264,0
TX,Navarro,12/31/2018,365,254,98,11,2,0,0,0,4,213,66
TX,Nueces,12/31/2018,365,284,81,0,0,0,0,0,0,170,0
TX,Orange,12/31/2018,365,238,117,10,0,0,0,0,0,140,23
TX,Parker,12/31/2018,359,319,34,5,1,0,0,0,0,359,0
TX,Polk,12/31/2018,365,347,18,0,0,0,0,0,0,365,0
TX,Potter,12/31/2018,365,292,53,19,1,0,0,0,0,0,131
TX,Randall,12/31/2018,362,266,87,9,0,0,0,0,0,362,0
TX,Robertson,12/31/2018,332,332,0,0,0,0,0,0,0,0,332
TX,Rockwall,12/31/2018,304,281,18,5,0,0,0,0,0,304,0
TX,Rusk,12/31/2018,358,318,29,11,0,0,0,0,0,0,358
TX,Smith,12/31/2018,364,324,38,2,0,0,0,0,3,361,0
TX,Tarrant,12/31/2018,365,221,125,16,3,0,0,0,14,190,0
TX,Titus,12/31/2018,353,353,0,0,0,0,0,0,0,0,353
TX,Travis,12/31/2018,365,239,117,9,0,0,0,0,15,156,0
TX,Victoria,12/31/2018,279,270,7,2,0,0,0,0,0,279,0
TX,Webb,12/31/2018,313,237,74,2,0,0,0,0,0,150,0
UT,Box Elder,12/31/2018,365,225,131,8,1,0,0,0,5,286,0
UT,Cache,12/31/2018,365,235,123,7,0,0,0,0,0,265,0
UT,Carbon,12/31/2018,364,231,128,5,0,0,0,0,3,361,0
UT,Davis,12/31/2018,365,216,136,12,1,0,0,0,35,259,0
UT,Duchesne,12/31/2018,365,221,133,11,0,0,0,0,1,327,0
UT,Garfield,12/31/2018,365,260,103,2,0,0,0,0,0,364,0
UT,Iron,12/31/2018,365,259,106,0,0,0,0,0,0,320,0
UT,Salt Lake,12/31/2018,365,146,178,39,2,0,0,0,52,237,0
UT,San Juan,12/31/2018,356,245,104,7,0,0,0,0,0,352,0
UT,Tooele,12/31/2018,365,222,133,10,0,0,0,0,0,269,0
UT,Uintah,12/31/2018,365,189,165,10,1,0,0,0,0,348,0
UT,Utah,12/31/2018,365,218,115,25,7,0,0,0,33,252,0
UT,Washington,12/31/2018,365,228,136,1,0,0,0,0,1,332,0
UT,Wayne,12/31/2018,117,114,3,0,0,0,0,0,0,0,0
UT,Weber,12/31/2018,365,203,145,15,2,0,0,0,50,248,0
VT,Bennington,12/31/2018,365,333,31,1,0,0,0,0,0,278,0
VT,Chittenden,12/31/2018,365,322,43,0,0,0,0,0,0,280,0
VT,Rutland,12/31/2018,365,306,59,0,0,0,0,1,1,238,0
VT,Windham,12/31/2018,117,116,1,0,0,0,0,0,0,0,0
VI,St Croix,12/31/2018,22,19,3,0,0,0,0,0,0,0,0
VI,St John,12/31/2018,2,2,0,0,0,0,0,0,0,0,0
VI,St Thomas,12/31/2018,183,153,29,1,0,0,0,0,0,0,0
VA,Albemarle,12/31/2018,310,275,35,0,0,0,0,0,0,213,0
VA,Alexandria City,12/31/2018,78,78,0,0,0,0,0,0,0,0,0
VA,Arlington,12/31/2018,365,311,51,3,0,0,0,0,102,220,0
VA,Botetourt,12/31/2018,343,341,2,0,0,0,0,0,0,0,343
VA,Bristol City,12/31/2018,116,108,8,0,0,0,0,0,0,0,0
VA,Caroline,12/31/2018,241,219,22,0,0,0,0,0,0,241,0
VA,Carroll,12/31/2018,59,59,0,0,0,0,0,0,0,0,0
VA,Charles,12/31/2018,357,329,27,1,0,0,0,0,79,220,4
VA,Chesterfield,12/31/2018,275,250,25,0,0,0,0,0,0,208,0
VA,Covington City,12/31/2018,365,364,1,0,0,0,0,0,0,0,365
VA,Fairfax,12/31/2018,365,274,90,1,0,0,0,0,36,141,0
VA,Fauquier,12/31/2018,244,232,12,0,0,0,0,0,0,244,0
VA,Frederick,12/31/2018,352,309,43,0,0,0,0,0,0,198,0
VA,Giles,12/31/2018,362,313,46,3,0,0,0,0,0,326,36
VA,Hampton City,12/31/2018,362,331,31,0,0,0,0,1,8,212,0
VA,Hanover,12/31/2018,238,209,29,0,0,0,0,0,0,238,0
VA,Henrico,12/31/2018,365,315,49,1,0,0,0,0,4,245,0
VA,Hopewell City,12/31/2018,61,61,0,0,0,0,0,0,0,0,0
VA,Loudoun,12/31/2018,365,322,43,0,0,0,0,0,86,235,0
VA,Lynchburg City,12/31/2018,112,106,6,0,0,0,0,0,0,0,0
VA,Madison,12/31/2018,356,318,38,0,0,0,0,0,0,337,0
VA,Norfolk City,12/31/2018,365,357,8,0,0,0,0,13,252,0,2
VA,Prince Edward,12/31/2018,347,328,19,0,0,0,0,0,0,347,0
VA,Prince William,12/31/2018,345,316,29,0,0,0,0,0,101,244,0
VA,Richmond City,12/31/2018,364,312,52,0,0,0,0,0,62,0,0
VA,Roanoke,12/31/2018,365,321,44,0,0,0,0,0,16,189,0
VA,Rockbridge,12/31/2018,268,253,15,0,0,0,0,0,0,203,0
VA,Rockingham,12/31/2018,365,339,26,0,0,0,0,0,96,229,0
VA,Salem City,12/31/2018,113,103,10,0,0,0,0,0,0,0,0
VA,Stafford,12/31/2018,264,240,23,1,0,0,0,0,0,245,0
VA,Suffolk City,12/31/2018,245,224,21,0,0,0,0,0,0,245,0
VA,Virginia Beach City,12/31/2018,107,98,9,0,0,0,0,0,0,0,0
VA,Winchester City,12/31/2018,60,60,0,0,0,0,0,0,0,0,0
VA,Wythe,12/31/2018,237,207,30,0,0,0,0,0,0,237,0
WA,Adams,12/31/2018,350,313,29,4,4,0,0,0,0,0,0
WA,Asotin,12/31/2018,325,259,58,6,2,0,0,0,0,0,0
WA,Benton,12/31/2018,365,291,60,12,2,0,0,0,0,129,0
WA,Chelan,12/31/2018,365,290,50,8,12,4,1,0,0,0,0
WA,Clallam,12/31/2018,365,297,60,3,4,1,0,0,0,182,0
WA,Clark,12/31/2018,365,310,49,6,0,0,0,0,0,130,0
WA,Columbia,12/31/2018,307,271,29,6,1,0,0,0,0,0,0
WA,Cowlitz,12/31/2018,365,338,23,2,2,0,0,0,0,0,0
WA,Franklin,12/31/2018,360,319,34,5,2,0,0,0,0,0,0
WA,Garfield,12/31/2018,364,332,28,3,1,0,0,0,0,0,0
WA,Grant,12/31/2018,365,307,47,4,6,1,0,0,30,0,0
WA,Grays Harbor,12/31/2018,365,344,17,1,3,0,0,0,0,0,0
WA,Jefferson,12/31/2018,359,342,11,3,3,0,0,0,0,0,0
WA,King,12/31/2018,365,267,84,8,6,0,0,0,101,109,0
WA,Kitsap,12/31/2018,349,333,11,2,3,0,0,0,0,0,0
WA,Kittitas,12/31/2018,358,310,36,5,7,0,0,0,0,0,0
WA,Klickitat,12/31/2018,257,220,32,4,1,0,0,0,0,0,0
WA,Lewis,12/31/2018,365,324,35,3,3,0,0,0,0,0,0
WA,Mason,12/31/2018,365,331,28,4,2,0,0,0,0,0,0
WA,Okanogan,12/31/2018,365,219,113,9,22,1,1,0,0,0,0
WA,Pierce,12/31/2018,365,278,76,5,6,0,0,0,17,240,0
WA,Skagit,12/31/2018,365,341,16,5,3,0,0,0,6,195,0
WA,Snohomish,12/31/2018,365,291,65,5,4,0,0,0,0,0,0
WA,Spokane,12/31/2018,365,269,84,6,5,1,0,0,0,111,0
WA,Stevens,12/31/2018,365,250,98,8,9,0,0,0,0,0,0
WA,Thurston,12/31/2018,343,305,32,1,5,0,0,0,0,133,0
WA,Walla Walla,12/31/2018,365,311,46,5,2,1,0,0,0,0,0
WA,Whatcom,12/31/2018,365,248,98,16,3,0,0,0,0,56,195
WA,Whitman,12/31/2018,365,325,33,5,2,0,0,0,0,0,0
WA,Yakima,12/31/2018,365,239,110,7,7,2,0,0,0,0,0
WV,Berkeley,12/31/2018,281,249,32,0,0,0,0,0,0,221,0
WV,Brooke,12/31/2018,365,322,41,2,0,0,0,0,0,0,125
WV,Cabell,12/31/2018,282,242,40,0,0,0,0,0,0,217,0
WV,Gilmer,12/31/2018,360,346,14,0,0,0,0,0,0,360,0
WV,Greenbrier,12/31/2018,232,222,10,0,0,0,0,0,0,232,0
WV,Hancock,12/31/2018,365,326,38,1,0,0,0,0,0,208,56
WV,Harrison,12/31/2018,117,104,13,0,0,0,0,0,0,0,0
WV,Kanawha,12/31/2018,365,303,61,1,0,0,0,2,0,168,1
WV,Marion,12/31/2018,117,105,12,0,0,0,0,0,0,0,0
WV,Marshall,12/31/2018,365,294,71,0,0,0,0,0,0,0,136
WV,Mason,12/31/2018,347,337,8,2,0,0,0,0,0,0,347
WV,Mineral,12/31/2018,362,319,20,14,9,0,0,0,0,0,362
WV,Monongalia,12/31/2018,341,311,30,0,0,0,0,0,0,224,66
WV,Ohio,12/31/2018,283,241,41,1,0,0,0,0,0,233,0
WV,Tucker,12/31/2018,365,336,29,0,0,0,0,0,0,359,0
WV,Wood,12/31/2018,363,341,22,0,0,0,0,0,0,220,80
WI,Ashland,12/31/2018,360,333,27,0,0,0,0,0,0,332,0
WI,Brown,12/31/2018,365,307,57,1,0,0,0,0,0,209,7
WI,Columbia,12/31/2018,246,217,28,1,0,0,0,0,0,246,0
WI,Dane,12/31/2018,365,276,87,2,0,0,0,0,0,173,0
WI,Dodge,12/31/2018,365,278,84,3,0,0,0,0,0,251,0
WI,Door,12/31/2018,224,199,21,4,0,0,0,0,0,224,0
WI,Eau Claire,12/31/2018,365,282,82,1,0,0,0,0,0,190,0
WI,Fond du Lac,12/31/2018,244,213,30,1,0,0,0,0,0,244,0
WI,Forest,12/31/2018,365,321,44,0,0,0,0,0,0,321,0
WI,Grant,12/31/2018,351,296,55,0,0,0,0,0,0,0,0
WI,Jefferson,12/31/2018,243,209,32,2,0,0,0,0,0,243,0
WI,Kenosha,12/31/2018,365,268,83,11,3,0,0,0,0,230,0
WI,Kewaunee,12/31/2018,240,200,35,4,1,0,0,0,0,240,0
WI,La Crosse,12/31/2018,365,300,65,0,0,0,0,0,0,186,0
WI,Manitowoc,12/31/2018,239,202,30,5,2,0,0,0,0,239,0
WI,Marathon,12/31/2018,232,205,27,0,0,0,0,0,0,232,0
WI,Milwaukee,12/31/2018,365,247,113,4,1,0,0,0,17,184,0
WI,Oneida,12/31/2018,365,358,7,0,0,0,0,0,0,0,365
WI,Outagamie,12/31/2018,365,271,85,9,0,0,0,0,0,187,44
WI,Ozaukee,12/31/2018,363,280,76,5,2,0,0,0,0,225,0
WI,Racine,12/31/2018,236,187,38,9,2,0,0,0,0,236,0
WI,Rock,12/31/2018,246,217,28,1,0,0,0,0,0,246,0
WI,Sauk,12/31/2018,365,301,63,1,0,0,0,0,0,209,0
WI,Sheboygan,12/31/2018,239,186,42,9,2,0,0,0,0,239,0
WI,Taylor,12/31/2018,365,308,57,0,0,0,0,0,0,266,0
WI,Vilas,12/31/2018,360,319,41,0,0,0,0,0,0,206,0
WI,Walworth,12/31/2018,237,202,33,2,0,0,0,0,0,237,0
WI,Waukesha,12/31/2018,365,274,88,3,0,0,0,0,0,177,0
WY,Albany,12/31/2018,365,223,139,3,0,0,0,0,1,296,0
WY,Big Horn,12/31/2018,348,311,37,0,0,0,0,0,0,348,0
WY,Campbell,12/31/2018,365,266,95,2,2,0,0,0,1,231,0
WY,Carbon,12/31/2018,365,291,74,0,0,0,0,0,17,341,7
WY,Converse,12/31/2018,365,311,53,1,0,0,0,0,2,329,0
WY,Fremont,12/31/2018,365,252,111,2,0,0,0,0,0,325,7
WY,Johnson,12/31/2018,228,190,38,0,0,0,0,0,1,215,0
WY,Laramie,12/31/2018,365,295,69,1,0,0,0,0,7,332,0
WY,Lincoln,12/31/2018,365,343,22,0,0,0,0,0,0,0,0
WY,Natrona,12/31/2018,365,289,76,0,0,0,0,0,12,345,1
WY,Park,12/31/2018,212,201,9,2,0,0,0,0,0,122,0
WY,Platte,12/31/2018,61,58,3,0,0,0,0,0,0,0,0
WY,Sheridan,12/31/2018,365,260,102,3,0,0,0,0,0,303,0
WY,Sublette,12/31/2018,365,233,132,0,0,0,0,0,0,342,0
WY,Sweetwater,12/31/2018,365,207,149,8,1,0,0,0,3,287,8
WY,Teton,12/31/2018,365,286,78,1,0,0,0,0,0,340,0
WY,Uinta,12/31/2018,365,287,77,1,0,0,0,0,2,354,0
WY,Weston,12/31/2018,365,316,48,1,0,0,0,0,0,340,25
