data_state,county,data_year,days_with_aqi,good_days,moderate_days,unhealthy_sensitive_days,unhealthy_days,very_unhealthy_days,hazardous_days,days_co,days_no2,days_ozone,days_so2
OR,Multnomah,12/31/2019,365,321,44,0,0,0,0,0,11,228,0
OR,Umatilla,12/31/2019,365,296,68,1,0,0,0,0,0,150,0
OR,Union,12/31/2019,365,344,21,0,0,0,0,0,0,0,0
OR,Wallowa,12/31/2019,363,333,29,1,0,0,0,0,0,0,0
OR,Wasco,12/31/2019,350,298,52,0,0,0,0,0,0,0,0
OR,Washington,12/31/2019,365,310,54,1,0,0,0,0,13,165,0
PA,Adams,12/31/2019,365,288,77,0,0,0,0,0,0,266,0
PA,Allegheny,12/31/2019,365,138,212,11,4,0,0,0,0,98,24
PA,Armstrong,12/31/2019,365,323,42,0,0,0,0,0,0,246,0
PA,Beaver,12/31/2019,365,248,116,1,0,0,0,0,0,231,0
PA,Berks,12/31/2019,365,279,80,5,1,0,0,0,0,242,0
PA,Blair,12/31/2019,354,281,73,0,0,0,0,0,0,211,2
PA,Bradford,12/31/2019,352,314,38,0,0,0,0,0,0,242,0
PA,Bucks,12/31/2019,357,318,36,3,0,0,0,0,0,357,0
PA,Cambria,12/31/2019,365,296,69,0,0,0,0,2,4,189,0
PA,Centre,12/31/2019,365,267,98,0,0,0,0,0,0,203,0
PA,Chester,12/31/2019,364,266,96,2,0,0,0,0,0,257,0
PA,Clearfield,12/31/2019,359,357,2,0,0,0,0,0,0,359,0
PA,Cumberland,12/31/2019,365,268,92,5,0,0,0,0,0,0,0
PA,Dauphin,12/31/2019,365,286,75,3,1,0,0,0,0,237,0
PA,Delaware,12/31/2019,365,240,118,7,0,0,0,0,6,208,0
PA,Elk,12/31/2019,357,345,12,0,0,0,0,0,0,357,0
PA,Erie,12/31/2019,364,322,42,0,0,0,0,2,7,245,0
PA,Fayette,12/31/2019,360,313,47,0,0,0,0,0,0,271,0
PA,Franklin,12/31/2019,341,324,17,0,0,0,0,0,0,341,0
PA,Greene,12/31/2019,349,329,20,0,0,0,0,0,0,257,0
PA,Indiana,12/31/2019,364,337,27,0,0,0,0,0,0,348,16
PA,Lackawanna,12/31/2019,365,333,32,0,0,0,0,0,22,290,0
PA,Lancaster,12/31/2019,365,238,117,9,1,0,0,0,0,198,0
PA,Lawrence,12/31/2019,361,356,5,0,0,0,0,0,0,361,0
PA,Lebanon,12/31/2019,360,278,78,4,0,0,0,0,0,219,0
PA,Lehigh,12/31/2019,360,293,64,3,0,0,0,0,0,247,0
PA,Luzerne,12/31/2019,361,350,11,0,0,0,0,0,0,351,1
PA,Lycoming,12/31/2019,361,340,21,0,0,0,0,0,0,299,0
PA,Mercer,12/31/2019,365,290,75,0,0,0,0,0,0,259,0
PA,Monroe,12/31/2019,349,340,9,0,0,0,0,0,0,349,0
PA,Montgomery,12/31/2019,362,302,59,1,0,0,0,0,0,238,0
PA,Northampton,12/31/2019,363,286,74,3,0,0,0,0,2,242,0
PA,Philadelphia,12/31/2019,365,244,115,6,0,0,0,0,30,206,0
PA,Somerset,12/31/2019,359,340,19,0,0,0,0,0,0,359,0
PA,Susquehanna,12/31/2019,352,328,24,0,0,0,0,0,0,0,0
PA,Tioga,12/31/2019,361,342,19,0,0,0,0,0,3,288,0
PA,Warren,12/31/2019,365,357,6,2,0,0,0,0,0,0,365
PA,Washington,12/31/2019,365,252,113,0,0,0,0,0,0,205,0
PA,Westmoreland,12/31/2019,354,319,35,0,0,0,0,0,0,278,0
PA,Wyoming,12/31/2019,27,19,8,0,0,0,0,0,0,0,0
PA,York,12/31/2019,365,299,66,0,0,0,0,0,21,232,1
PR,Adjuntas,12/31/2019,117,108,9,0,0,0,0,0,0,0,0
PR,Bayamon,12/31/2019,305,288,17,0,0,0,0,11,0,114,49
PR,Caguas,12/31/2019,354,334,16,4,0,0,0,119,121,0,0
PR,Catano,12/31/2019,348,231,106,10,1,0,0,0,0,69,3
PR,Fajardo,12/31/2019,119,104,15,0,0,0,0,0,0,0,0
PR,Guayama,12/31/2019,224,220,4,0,0,0,0,0,0,0,196
PR,Guaynabo,12/31/2019,362,325,33,4,0,0,0,23,235,0,0
PR,Mayagnez,12/31/2019,202,159,43,0,0,0,0,0,0,7,0
PR,Ponce,12/31/2019,351,247,98,6,0,0,0,9,0,0,0
PR,San Juan,12/31/2019,277,277,0,0,0,0,0,277,0,0,0
RI,Kent,12/31/2019,351,328,23,0,0,0,0,0,0,201,0
RI,Providence,12/31/2019,365,298,67,0,0,0,0,0,13,248,0
RI,Washington,12/31/2019,352,322,28,2,0,0,0,0,0,208,0
SC,Aiken,12/31/2019,265,230,35,0,0,0,0,0,0,265,0
SC,Anderson,12/31/2019,225,175,49,1,0,0,0,0,0,225,0
SC,Berkeley,12/31/2019,216,189,27,0,0,0,0,0,0,216,0
SC,Charleston,12/31/2019,357,305,51,1,0,0,0,0,0,223,0
SC,Chesterfield,12/31/2019,364,281,83,0,0,0,0,0,0,265,0
SC,Colleton,12/31/2019,7,7,0,0,0,0,0,0,0,5,0
SC,Darlington,12/31/2019,282,227,55,0,0,0,0,0,0,282,0
SC,Edgefield,12/31/2019,365,299,66,0,0,0,0,0,0,227,0
SC,Florence,12/31/2019,361,323,38,0,0,0,0,0,0,0,0
SC,Georgetown,12/31/2019,92,91,1,0,0,0,0,0,0,0,0
SC,Greenville,12/31/2019,365,237,127,1,0,0,0,0,3,234,0
SC,Horry,12/31/2019,261,205,56,0,0,0,0,0,0,261,0
SC,Lexington,12/31/2019,365,309,56,0,0,0,0,0,0,0,0
SC,Oconee,12/31/2019,365,308,56,1,0,0,0,0,0,272,50
SC,Pickens,12/31/2019,251,175,76,0,0,0,0,0,0,251,0
SC,Richland,12/31/2019,365,282,81,2,0,0,0,0,0,283,0
SC,Spartanburg,12/31/2019,357,249,106,2,0,0,0,0,0,221,0
SC,York,12/31/2019,365,262,95,8,0,0,0,0,0,250,0
SD,Brookings,12/31/2019,365,284,76,5,0,0,0,0,0,329,0
SD,Brown,12/31/2019,122,112,10,0,0,0,0,0,0,0,0
SD,Codington,12/31/2019,361,325,36,0,0,0,0,0,0,0,0
SD,Custer,12/31/2019,362,355,7,0,0,0,0,0,0,356,0
SD,Hughes,12/31/2019,356,350,6,0,0,0,0,0,0,0,0
SD,Jackson,12/31/2019,365,349,16,0,0,0,0,0,2,350,0
SD,Meade,12/31/2019,365,358,7,0,0,0,0,0,0,361,0
SD,Minnehaha,12/31/2019,365,321,43,1,0,0,0,0,9,307,0
SD,Pennington,12/31/2019,361,278,79,4,0,0,0,0,20,0,0
SD,Union,12/31/2019,364,327,37,0,0,0,0,0,2,267,0
TN,Anderson,12/31/2019,365,308,55,2,0,0,0,0,0,234,131
TN,Blount,12/31/2019,365,305,59,1,0,0,0,0,0,310,0
TN,Claiborne,12/31/2019,346,325,21,0,0,0,0,0,0,346,0
TN,Davidson,12/31/2019,365,248,116,1,0,0,0,0,26,132,0
TN,DeKalb,12/31/2019,363,335,28,0,0,0,0,0,0,363,0
TN,Dyer,12/31/2019,360,341,19,0,0,0,0,0,0,0,0
TN,Hamilton,12/31/2019,365,243,122,0,0,0,0,0,0,191,0
TN,Jefferson,12/31/2019,234,197,37,0,0,0,0,0,0,234,0
TN,Knox,12/31/2019,364,269,95,0,0,0,0,0,0,180,0
TN,Lawrence,12/31/2019,330,306,24,0,0,0,0,0,0,0,0
TN,Loudon,12/31/2019,365,313,52,0,0,0,0,0,0,151,0
TN,Madison,12/31/2019,362,330,32,0,0,0,0,0,0,0,0
TN,Maury,12/31/2019,362,352,10,0,0,0,0,0,0,0,0
TN,McMinn,12/31/2019,357,316,41,0,0,0,0,0,0,0,0
TN,Montgomery,12/31/2019,362,339,23,0,0,0,0,0,0,0,0
TN,Putnam,12/31/2019,360,351,9,0,0,0,0,0,0,0,0
TN,Roane,12/31/2019,356,338,18,0,0,0,0,0,0,0,0
TN,Sevier,12/31/2019,364,287,77,0,0,0,0,0,0,364,0
TN,Shelby,12/31/2019,365,239,122,4,0,0,0,0,7,200,0
TN,Sullivan,12/31/2019,365,237,107,21,0,0,0,0,0,159,129
TN,Sumner,12/31/2019,357,284,73,0,0,0,0,0,0,200,0
TN,Williamson,12/31/2019,245,215,30,0,0,0,0,0,0,245,0
TN,Wilson,12/31/2019,231,205,26,0,0,0,0,0,0,231,0
TX,Bell,12/31/2019,365,284,79,2,0,0,0,0,1,265,0
TX,Bexar,12/31/2019,365,196,163,5,1,0,0,0,3,161,0
TX,Bowie,12/31/2019,349,254,94,1,0,0,0,0,0,0,0
TX,Brazoria,12/31/2019,365,325,33,6,1,0,0,0,5,360,0
TX,Brewster,12/31/2019,362,310,52,0,0,0,0,0,0,308,0
TX,Cameron,12/31/2019,365,236,129,0,0,0,0,0,0,128,0
TX,Collin,12/31/2019,365,309,48,7,1,0,0,0,0,365,0
TX,Culberson,12/31/2019,176,158,16,2,0,0,0,0,0,103,0
TX,Dallas,12/31/2019,365,227,132,6,0,0,0,0,20,199,0
TX,Denton,12/31/2019,365,280,73,12,0,0,0,0,6,287,0
TX,Ector,12/31/2019,354,319,35,0,0,0,0,0,0,0,0
TX,El Paso,12/31/2019,365,147,205,11,2,0,0,0,21,204,0
TX,Ellis,12/31/2019,365,300,65,0,0,0,0,0,6,269,0
TX,Freestone,12/31/2019,357,357,0,0,0,0,0,0,0,0,357
TX,Galveston,12/31/2019,365,293,64,8,0,0,0,0,3,261,3
TX,Gregg,12/31/2019,362,322,39,1,0,0,0,0,2,343,17
TX,Harris,12/31/2019,365,179,159,22,4,1,0,0,22,154,2
TX,Harrison,12/31/2019,364,296,67,1,0,0,0,0,0,202,35
TX,Hidalgo,12/31/2019,365,243,120,2,0,0,0,0,0,132,0
TX,Hood,12/31/2019,357,325,31,1,0,0,0,0,0,357,0
TX,Howard,12/31/2019,334,294,36,4,0,0,0,0,0,0,334
TX,Hunt,12/31/2019,364,345,19,0,0,0,0,0,3,361,0
TX,Hutchinson,12/31/2019,359,221,57,79,2,0,0,0,0,0,359
TX,Jefferson,12/31/2019,365,249,109,6,1,0,0,0,0,202,15
TX,Johnson,12/31/2019,352,298,47,7,0,0,0,0,0,352,0
TX,Kaufman,12/31/2019,365,320,45,0,0,0,0,0,1,288,0
TX,Kleberg,12/31/2019,284,234,50,0,0,0,0,0,0,0,0
TX,Lubbock,12/31/2019,330,316,13,1,0,0,0,0,0,0,0
TX,Maverick,12/31/2019,339,287,51,1,0,0,0,0,0,0,0
TX,McLennan,12/31/2019,365,329,36,0,0,0,0,1,0,321,0
TX,Milam,12/31/2019,338,338,0,0,0,0,0,0,0,0,338
TX,Montgomery,12/31/2019,365,306,54,5,0,0,0,0,2,284,0
TX,Navarro,12/31/2019,365,275,80,7,3,0,0,0,2,225,67
TX,Nueces,12/31/2019,365,262,102,1,0,0,0,0,0,171,1
TX,Orange,12/31/2019,365,288,75,2,0,0,0,0,0,195,20
TX,Parker,12/31/2019,363,317,46,0,0,0,0,0,0,363,0
TX,Polk,12/31/2019,344,334,10,0,0,0,0,0,0,344,0
TX,Potter,12/31/2019,365,322,35,8,0,0,0,0,0,0,110
TX,Randall,12/31/2019,354,280,72,2,0,0,0,0,0,354,0
TX,Robertson,12/31/2019,352,352,0,0,0,0,0,0,0,0,352
TX,Rockwall,12/31/2019,323,305,16,2,0,0,0,0,0,323,0
TX,Rusk,12/31/2019,358,316,34,8,0,0,0,0,0,0,358
TX,Smith,12/31/2019,364,326,37,1,0,0,0,0,4,360,0
TX,Tarrant,12/31/2019,365,234,117,14,0,0,0,0,16,216,0
TX,Titus,12/31/2019,348,346,2,0,0,0,0,0,0,0,348
TX,Travis,12/31/2019,365,249,114,2,0,0,0,0,7,178,0
TX,Victoria,12/31/2019,341,319,22,0,0,0,0,0,0,341,0
TX,Webb,12/31/2019,365,258,106,1,0,0,0,0,0,138,0
UT,Box Elder,12/31/2019,364,313,49,2,0,0,0,0,66,275,0
UT,Cache,12/31/2019,365,272,79,14,0,0,0,0,1,289,0
UT,Carbon,12/31/2019,365,265,99,1,0,0,0,0,4,361,0
UT,Davis,12/31/2019,365,265,94,6,0,0,0,0,41,270,0
UT,Duchesne,12/31/2019,365,234,120,7,4,0,0,0,0,332,0
UT,Garfield,12/31/2019,300,258,42,0,0,0,0,0,0,268,0
UT,Iron,12/31/2019,365,329,36,0,0,0,0,0,20,323,0
UT,Salt Lake,12/31/2019,365,172,177,16,0,0,0,0,35,243,0
UT,San Juan,12/31/2019,362,299,63,0,0,0,0,0,0,362,0
UT,Tooele,12/31/2019,365,302,61,2,0,0,0,0,1,312,0
UT,Uintah,12/31/2019,365,223,125,12,4,1,0,0,0,343,0
UT,Utah,12/31/2019,365,253,111,1,0,0,0,0,7,297,0
UT,Washington,12/31/2019,365,291,74,0,0,0,0,0,0,355,0
UT,Wayne,12/31/2019,109,109,0,0,0,0,0,0,0,0,0
UT,Weber,12/31/2019,308,243,63,2,0,0,0,0,35,214,0
VT,Bennington,12/31/2019,365,345,20,0,0,0,0,0,0,312,0
VT,Chittenden,12/31/2019,365,335,30,0,0,0,0,0,0,283,0
VT,Rutland,12/31/2019,365,322,43,0,0,0,0,0,1,237,0
VT,Windham,12/31/2019,104,104,0,0,0,0,0,0,0,0,0
VI,St Croix,12/31/2019,57,51,6,0,0,0,0,0,0,0,0
VI,St John,12/31/2019,101,93,8,0,0,0,0,0,0,0,0
VI,St Thomas,12/31/2019,268,225,43,0,0,0,0,0,0,0,0
VA,Albemarle,12/31/2019,282,264,18,0,0,0,0,0,0,233,0
VA,Alexandria City,12/31/2019,109,109,0,0,0,0,0,0,0,0,0
VA,Arlington,12/31/2019,365,305,59,1,0,0,0,1,98,228,0
VA,Botetourt,12/31/2019,355,353,2,0,0,0,0,0,0,0,355
VA,Bristol City,12/31/2019,117,113,4,0,0,0,0,0,0,0,0
VA,Caroline,12/31/2019,239,229,10,0,0,0,0,0,0,239,0
VA,Carroll,12/31/2019,61,61,0,0,0,0,0,0,0,0,0
VA,Charles,12/31/2019,356,337,19,0,0,0,0,0,89,218,2
VA,Chesterfield,12/31/2019,280,255,25,0,0,0,0,0,0,235,0
VA,Covington City,12/31/2019,364,357,5,2,0,0,0,0,0,0,364
VA,Fairfax,12/31/2019,365,260,103,2,0,0,0,0,38,167,0
VA,Fauquier,12/31/2019,233,229,4,0,0,0,0,0,0,233,0
VA,Frederick,12/31/2019,365,333,32,0,0,0,0,0,0,203,0
VA,Giles,12/31/2019,365,306,55,4,0,0,0,0,0,296,69
VA,Hampton City,12/31/2019,364,326,38,0,0,0,0,1,6,223,0
VA,Hanover,12/31/2019,243,216,27,0,0,0,0,0,0,243,0
VA,Henrico,12/31/2019,363,329,34,0,0,0,0,4,17,302,0
VA,Hopewell City,12/31/2019,57,57,0,0,0,0,0,0,0,0,0
VA,Loudoun,12/31/2019,337,298,38,1,0,0,0,0,78,211,0
VA,Lynchburg City,12/31/2019,108,107,1,0,0,0,0,0,0,0,0
VA,Madison,12/31/2019,362,336,26,0,0,0,0,0,0,352,0
VA,Norfolk City,12/31/2019,364,357,7,0,0,0,0,12,250,0,0
VA,Prince Edward,12/31/2019,358,351,7,0,0,0,0,0,0,358,0
VA,Prince William,12/31/2019,364,347,17,0,0,0,0,0,119,245,0
VA,Richmond City,12/31/2019,362,311,51,0,0,0,0,2,89,0,0
VA,Roanoke,12/31/2019,365,329,36,0,0,0,0,0,57,203,0
VA,Rockbridge,12/31/2019,274,263,11,0,0,0,0,0,0,234,0
VA,Rockingham,12/31/2019,365,349,16,0,0,0,0,0,94,227,0
VA,Salem City,12/31/2019,118,113,5,0,0,0,0,0,0,0,0
VA,Stafford,12/31/2019,260,244,16,0,0,0,0,0,0,240,0
VA,Suffolk City,12/31/2019,245,223,22,0,0,0,0,0,0,245,0
VA,Virginia Beach City,12/31/2019,115,106,9,0,0,0,0,0,0,0,0
VA,Winchester City,12/31/2019,57,57,0,0,0,0,0,0,0,0,0
VA,Wythe,12/31/2019,242,232,10,0,0,0,0,0,0,242,0
WA,Adams,12/31/2019,360,354,6,0,0,0,0,0,0,0,0
WA,Asotin,12/31/2019,357,292,64,1,0,0,0,0,0,0,0
WA,Benton,12/31/2019,364,303,61,0,0,0,0,0,0,158,0
WA,Chelan,12/31/2019,365,298,66,1,0,0,0,0,0,0,0
WA,Clallam,12/31/2019,365,341,24,0,0,0,0,0,0,238,0
WA,Clark,12/31/2019,364,305,58,1,0,0,0,0,0,145,0
WA,Columbia,12/31/2019,365,340,25,0,0,0,0,0,0,0,0
WA,Cowlitz,12/31/2019,360,338,22,0,0,0,0,0,0,0,0
WA,Franklin,12/31/2019,333,314,19,0,0,0,0,0,0,0,0
WA,Garfield,12/31/2019,358,350,8,0,0,0,0,0,0,0,0
WA,Grant,12/31/2019,365,339,26,0,0,0,0,0,0,0,0
WA,Grays Harbor,12/31/2019,352,348,4,0,0,0,0,0,0,0,0
WA,Jefferson,12/31/2019,365,364,1,0,0,0,0,0,0,0,0
WA,King,12/31/2019,365,280,85,0,0,0,0,0,65,110,0
WA,Kitsap,12/31/2019,340,338,2,0,0,0,0,0,0,0,0
WA,Kittitas,12/31/2019,365,305,60,0,0,0,0,0,0,0,0
WA,Klickitat,12/31/2019,365,339,26,0,0,0,0,0,0,0,0
WA,Lewis,12/31/2019,365,343,22,0,0,0,0,0,0,0,0
WA,Mason,12/31/2019,361,339,22,0,0,0,0,0,0,0,0
WA,Okanogan,12/31/2019,365,260,105,0,0,0,0,0,0,0,0
WA,Pierce,12/31/2019,365,285,78,2,0,0,0,0,14,205,0
WA,San Juan,12/31/2019,112,112,0,0,0,0,0,0,0,0,0
WA,Skagit,12/31/2019,365,361,4,0,0,0,0,0,0,97,0
WA,Snohomish,12/31/2019,364,272,91,1,0,0,0,0,0,0,0
WA,Spokane,12/31/2019,365,301,63,1,0,0,0,0,0,143,0
WA,Stevens,12/31/2019,365,274,90,1,0,0,0,0,0,0,0
WA,Thurston,12/31/2019,365,323,42,0,0,0,0,0,0,150,0
WA,Walla Walla,12/31/2019,365,328,37,0,0,0,0,0,0,0,0
WA,Whatcom,12/31/2019,365,277,78,10,0,0,0,0,0,55,171
WA,Whitman,12/31/2019,365,354,11,0,0,0,0,0,0,0,0
WA,Yakima,12/31/2019,365,227,128,10,0,0,0,0,0,0,0
WV,Berkeley,12/31/2019,278,252,24,2,0,0,0,0,0,224,0
WV,Brooke,12/31/2019,365,317,45,3,0,0,0,0,0,0,149
WV,Cabell,12/31/2019,275,255,20,0,0,0,0,0,0,216,0
WV,Gilmer,12/31/2019,336,333,3,0,0,0,0,0,0,336,0
WV,Greenbrier,12/31/2019,242,222,20,0,0,0,0,0,0,242,0
WV,Hancock,12/31/2019,365,330,35,0,0,0,0,0,0,228,82
WV,Harrison,12/31/2019,111,101,10,0,0,0,0,0,0,0,0
WV,Kanawha,12/31/2019,365,314,51,0,0,0,0,18,0,240,3
WV,Marion,12/31/2019,99,87,12,0,0,0,0,0,0,0,0
WV,Marshall,12/31/2019,354,326,28,0,0,0,0,0,0,0,236
WV,Mason,12/31/2019,360,352,6,2,0,0,0,0,0,0,360
WV,Mineral,12/31/2019,344,321,10,12,1,0,0,0,0,0,344
WV,Monongalia,12/31/2019,364,337,27,0,0,0,0,0,0,226,87
WV,Ohio,12/31/2019,283,249,34,0,0,0,0,0,0,230,0
WV,Tucker,12/31/2019,362,349,13,0,0,0,0,0,0,355,0
WV,Wood,12/31/2019,364,333,31,0,0,0,0,0,0,226,88
WI,Ashland,12/31/2019,364,343,21,0,0,0,0,0,0,313,0
WI,Brown,12/31/2019,365,314,51,0,0,0,0,0,0,168,4
WI,Columbia,12/31/2019,192,184,8,0,0,0,0,0,0,192,0
WI,Dane,12/31/2019,365,287,78,0,0,0,0,0,0,161,0
WI,Dodge,12/31/2019,365,297,67,1,0,0,0,0,0,260,0
WI,Door,12/31/2019,201,191,9,1,0,0,0,0,0,201,0
WI,Eau Claire,12/31/2019,363,305,58,0,0,0,0,0,0,167,0
WI,Fond du Lac,12/31/2019,202,195,7,0,0,0,0,0,0,202,0
WI,Forest,12/31/2019,363,338,25,0,0,0,0,0,0,296,0
WI,Grant,12/31/2019,365,304,60,1,0,0,0,0,0,0,0
WI,Jefferson,12/31/2019,203,191,12,0,0,0,0,0,0,203,0
WI,Kenosha,12/31/2019,365,289,74,2,0,0,0,0,0,220,0
WI,Kewaunee,12/31/2019,210,199,11,0,0,0,0,0,0,210,0
WI,La Crosse,12/31/2019,365,310,55,0,0,0,0,0,0,186,0
WI,Manitowoc,12/31/2019,202,187,15,0,0,0,0,0,0,202,0
WI,Marathon,12/31/2019,205,196,9,0,0,0,0,0,0,205,0
WI,Milwaukee,12/31/2019,365,269,93,3,0,0,0,0,11,193,0
WI,Oneida,12/31/2019,365,363,2,0,0,0,0,0,0,0,365
WI,Outagamie,12/31/2019,365,304,59,2,0,0,0,0,0,172,8
WI,Ozaukee,12/31/2019,363,308,52,3,0,0,0,0,0,201,0
WI,Racine,12/31/2019,203,174,28,1,0,0,0,0,0,203,0
WI,Rock,12/31/2019,203,185,18,0,0,0,0,0,0,203,0
WI,Sauk,12/31/2019,365,311,53,1,0,0,0,0,0,175,0
WI,Sheboygan,12/31/2019,206,180,24,2,0,0,0,0,0,206,0
WI,Taylor,12/31/2019,365,320,45,0,0,0,0,0,0,277,0
WI,Vilas,12/31/2019,362,345,17,0,0,0,0,0,0,177,0
WI,Walworth,12/31/2019,205,189,15,1,0,0,0,0,0,205,0
WI,Waukesha,12/31/2019,365,281,83,1,0,0,0,0,0,154,0
WY,Albany,12/31/2019,365,247,118,0,0,0,0,0,0,328,0
WY,Big Horn,12/31/2019,356,344,12,0,0,0,0,0,0,356,0
WY,Campbell,12/31/2019,365,309,55,1,0,0,0,0,1,228,0
WY,Carbon,12/31/2019,365,325,38,2,0,0,0,0,8,347,10
WY,Converse,12/31/2019,365,317,47,1,0,0,0,0,3,319,1
WY,Fremont,12/31/2019,365,294,69,2,0,0,0,0,0,321,22
WY,Johnson,12/31/2019,364,345,19,0,0,0,0,0,1,356,0
WY,Laramie,12/31/2019,365,305,60,0,0,0,0,0,4,334,0
WY,Lincoln,12/31/2019,365,364,1,0,0,0,0,0,0,0,0
WY,Natrona,12/31/2019,364,327,37,0,0,0,0,0,1,358,2
WY,Park,12/31/2019,307,295,12,0,0,0,0,0,3,268,0
WY,Platte,12/31/2019,60,56,3,1,0,0,0,0,0,0,0
WY,Sheridan,12/31/2019,365,325,40,0,0,0,0,0,0,305,0
WY,Sublette,12/31/2019,365,266,88,8,3,0,0,0,0,363,0
WY,Sweetwater,12/31/2019,365,262,100,3,0,0,0,0,4,321,0
WY,Teton,12/31/2019,365,326,39,0,0,0,0,0,0,359,0
WY,Uinta,12/31/2019,365,315,49,1,0,0,0,0,1,360,0
WY,Weston,12/31/2019,365,340,25,0,0,0,0,0,0,360,5
